,Unnamed: 0,Unnamed: 0.1,count,hate_speech,offensive_language,neither,label,sentence1,H_yb,H_yx,correct_yx,predicted_label,PVI
7065,7065,7263,3,0,3,0,1,bitch     fuck,0.3655191666162353,0.030074357093619646,True,1,0.33544480952261563
7066,7066,7264,6,1,5,0,1,bitch,0.3655191666162353,0.017533895301847853,True,1,0.34798527131438745
7067,7067,7265,3,1,2,0,1,retard,0.3655191666162353,0.32298529403940407,True,1,0.04253387257683122
7068,7068,7266,3,0,3,0,1,bitch,0.3655191666162353,0.017533895301847853,True,1,0.34798527131438745
7069,7069,7267,4,0,4,0,1,bitch,0.3655191666162353,0.017533895301847853,True,1,0.34798527131438745
7070,7070,7268,3,0,3,0,1,hoe  niggas,0.3655191666162353,0.11319303322618016,True,1,0.25232613339005516
7071,7071,7269,3,0,2,1,1,bitch,0.3655191666162353,0.017533895301847853,True,1,0.34798527131438745
7072,7072,7270,3,0,0,3,2, ,2.5622959239099776,0.4915420750484703,True,2,2.070753848861507
7073,7073,7271,3,1,2,0,1,fag,0.3655191666162353,0.6000732020795234,True,1,-0.23455403546328812
7074,7074,7272,3,0,3,0,1, ,0.3655191666162353,2.0462959768456592,False,2,-1.6807768102294238
7075,7075,7273,3,0,0,3,2, ,2.5622959239099776,0.4915420750484703,True,2,2.070753848861507
7076,7076,7274,3,0,3,0,1,retarded,0.3655191666162353,0.3453647362189111,True,1,0.020154430397324175
7077,7077,7275,3,1,2,0,1,faggot,0.3655191666162353,0.7659493271096104,True,1,-0.4004301604933751
7078,7078,7276,3,1,2,0,1,faggot,0.3655191666162353,0.7659493271096104,True,1,-0.4004301604933751
7079,7079,7277,3,2,1,0,0,bitch            faggots,4.197478211561481,0.9652775945225255,True,0,3.2322006170389552
7080,7080,7278,3,1,2,0,1, ,0.3655191666162353,2.0462959768456592,False,2,-1.6807768102294238
7081,7081,7279,3,1,2,0,1,faggot,0.3655191666162353,0.7659493271096104,True,1,-0.4004301604933751
7082,7082,7280,3,0,3,0,1,bitch,0.3655191666162353,0.017533895301847853,True,1,0.34798527131438745
7083,7083,7281,3,0,3,0,1,bitch,0.3655191666162353,0.017533895301847853,True,1,0.34798527131438745
7084,7084,7282,3,0,3,0,1,bitch,0.3655191666162353,0.017533895301847853,True,1,0.34798527131438745
7085,7085,7283,3,0,3,0,1, ,0.3655191666162353,2.0462959768456592,False,2,-1.6807768102294238
7086,7086,7284,3,0,3,0,1, ,0.3655191666162353,2.0462959768456592,False,2,-1.6807768102294238
7087,7087,7285,3,0,1,2,2, ,2.5622959239099776,0.4915420750484703,True,2,2.070753848861507
7088,7088,7286,3,0,3,0,1, ,0.3655191666162353,2.0462959768456592,False,2,-1.6807768102294238
7089,7089,7287,3,1,2,0,1,cracker,0.3655191666162353,1.765115341645835,False,2,-1.3995961750295995
7090,7090,7288,3,0,3,0,1,bitch,0.3655191666162353,0.017533895301847853,True,1,0.34798527131438745
7091,7091,7289,3,1,2,0,1,hoe,0.3655191666162353,0.037640718960852304,True,1,0.327878447655383
7092,7092,7290,3,2,0,1,0,retarded,4.197478211561481,3.2332669918530113,False,1,0.9642112197084693
7093,7093,7291,3,1,2,0,1,hoe  nigga,0.3655191666162353,0.09818976339036363,True,1,0.2673294032258717
7094,7094,7292,3,0,3,0,1,nigger,0.3655191666162353,1.0359212940824765,False,0,-0.6704021274662412
7095,7095,7293,3,0,0,3,2, ,2.5622959239099776,0.4915420750484703,True,2,2.070753848861507
7096,7096,7294,3,0,1,2,2, ,2.5622959239099776,0.4915420750484703,True,2,2.070753848861507
7097,7097,7295,3,1,2,0,1,faggot,0.3655191666162353,0.7659493271096104,True,1,-0.4004301604933751
7098,7098,7296,3,0,2,1,1, ,0.3655191666162353,2.0462959768456592,False,2,-1.6807768102294238
7099,7099,7298,3,0,3,0,1,bitch,0.3655191666162353,0.017533895301847853,True,1,0.34798527131438745
7100,7100,7299,3,0,3,0,1,hoe         hoes,0.3655191666162353,0.02965349228949821,True,1,0.3358656743267371
7101,7101,7300,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7102,7102,7301,3,0,2,1,1,hoe,0.3655191666162353,0.03764424954162074,True,1,0.3278749170746146
7103,7103,7302,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7104,7104,7303,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7105,7105,7304,3,3,0,0,0, ,4.197478211561481,4.42252034523301,False,2,-0.22504213367152914
7106,7106,7305,3,0,1,2,2,redneck,2.5622959239099776,1.2510151789416337,False,1,1.311280744968344
7107,7107,7306,3,0,0,3,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7108,7108,7307,3,0,3,0,1,pussy,0.3655191666162353,0.01645592483272652,True,1,0.3490632417835088
7109,7109,7308,6,0,0,6,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7110,7110,7309,3,2,1,0,0,white,4.197478211561481,0.6266190530545639,True,0,3.5708591585069165
7111,7111,7310,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7112,7112,7311,3,0,3,0,1,bitch   hoe,0.3655191666162353,0.01787984487873671,True,1,0.34763932173749856
7113,7113,7312,3,1,2,0,1,pussies,0.3655191666162353,0.016432354044110243,True,1,0.34908681257212504
7114,7114,7313,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7115,7115,7314,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7116,7116,7315,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7117,7117,7316,3,0,2,1,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7118,7118,7317,3,0,3,0,1,hoe   fuck,0.3655191666162353,0.030088756810125798,True,1,0.3354304098061095
7119,7119,7318,3,0,1,2,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7120,7120,7319,3,0,3,0,1,pussy,0.3655191666162353,0.01645592483272652,True,1,0.3490632417835088
7121,7121,7320,3,0,3,0,1,niggas            bitch,0.3655191666162353,0.12432713062387024,True,1,0.24119203599236505
7122,7122,7321,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7123,7123,7322,6,0,6,0,1,hoes,0.3655191666162353,0.021764889927580282,True,1,0.343754276688655
7124,7124,7323,3,0,3,0,1,pussy,0.3655191666162353,0.01645592483272652,True,1,0.3490632417835088
7125,7125,7324,3,0,3,0,1,pussy,0.3655191666162353,0.01645592483272652,True,1,0.3490632417835088
7126,7126,7325,3,0,2,1,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7127,7127,7326,3,0,3,0,1,fuck     pussy,0.3655191666162353,0.027495439359997223,True,1,0.3380237272562381
7128,7128,7327,6,0,6,0,1,hoe,0.3655191666162353,0.03764424954162074,True,1,0.3278749170746146
7129,7129,7328,6,0,1,5,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7130,7130,7329,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7131,7131,7330,3,1,2,0,1,nig,0.3655191666162353,0.3373724748129047,True,1,0.02814669180333057
7132,7132,7331,3,0,0,3,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7133,7133,7332,3,1,2,0,1,fucking,0.3655191666162353,0.19687566008140667,True,1,0.16864350653482862
7134,7134,7333,3,1,0,2,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7135,7135,7334,3,0,1,2,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7136,7136,7335,3,0,3,0,1,Fuck  bitch,0.3655191666162353,0.04742021103866299,True,1,0.3180989555775723
7137,7137,7336,3,2,0,1,0,beaners,4.197478211561481,1.1992309053707721,True,0,2.9982473061907084
7138,7138,7337,3,0,2,1,1, ,0.3655191666162353,2.046201679070944,False,2,-1.6806825124547085
7139,7139,7339,3,0,3,0,1,hoe,0.3655191666162353,0.03764424954162074,True,1,0.3278749170746146
7140,7140,7340,3,1,0,2,2,wiggers,2.5622959239099776,0.8273652638652319,True,2,1.7349306600447458
7141,7141,7341,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7142,7142,7343,3,0,3,0,1, ,0.3655191666162353,2.046201679070944,False,2,-1.6806825124547085
7143,7143,7344,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7144,7144,7345,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7145,7145,7346,3,0,3,0,1,bitches,0.3655191666162353,0.015829212041186886,True,1,0.3496899545750484
7146,7146,7347,3,0,3,0,1,hoe,0.3655191666162353,0.03764424954162074,True,1,0.3278749170746146
7147,7147,7349,3,0,1,2,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7148,7148,7350,9,0,1,8,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7149,7149,7351,3,0,0,3,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7150,7150,7352,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7151,7151,7353,3,0,0,3,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7152,7152,7354,3,0,3,0,1,porn             hoes,0.3655191666162353,0.022280130069805358,True,1,0.34323903654642995
7153,7153,7355,3,0,3,0,1,pussy,0.3655191666162353,0.01645592483272652,True,1,0.3490632417835088
7154,7154,7356,3,0,3,0,1,bitches,0.3655191666162353,0.015829212041186886,True,1,0.3496899545750484
7155,7155,7357,3,0,2,1,1,retards,0.3655191666162353,0.4660404724180382,True,1,-0.10052130580180291
7156,7156,7358,3,1,2,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7157,7157,7359,3,0,0,3,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7158,7158,7360,3,0,2,1,1, ,0.3655191666162353,2.046201679070944,False,2,-1.6806825124547085
7159,7159,7361,3,0,3,0,1,bitches,0.3655191666162353,0.015829212041186886,True,1,0.3496899545750484
7160,7160,7362,3,0,3,0,1,hoe,0.3655191666162353,0.03764424954162074,True,1,0.3278749170746146
7161,7161,7363,3,0,3,0,1,nigga          bitches,0.3655191666162353,0.1007911648008429,True,1,0.2647280018153924
7162,7162,7364,3,0,0,3,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7163,7163,7365,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7164,7164,7366,3,0,0,3,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7165,7165,7367,3,0,1,2,2,redneck,2.5622959239099776,1.2510151789416337,False,1,1.311280744968344
7166,7166,7368,3,0,1,2,2,ho,2.5622959239099776,1.079843896214035,False,1,1.4824520276959425
7167,7167,7369,3,1,2,0,1,faggot   pussy,0.3655191666162353,0.6752115753031012,True,1,-0.30969240868686587
7168,7168,7370,3,2,1,0,0,faggot,4.197478211561481,1.3051153662039026,False,1,2.892362845357578
7169,7169,7371,3,0,3,0,1,bitch fag,0.3655191666162353,0.5631466617853196,True,1,-0.1976274951690843
7170,7170,7372,3,0,3,0,1,hoe,0.3655191666162353,0.03764424954162074,True,1,0.3278749170746146
7171,7171,7373,3,0,3,0,1, ,0.3655191666162353,2.046201679070944,False,2,-1.6806825124547085
7172,7172,7374,3,2,1,0,0,fags,4.197478211561481,1.1493672316331094,False,1,3.048110979928371
7173,7173,7375,6,0,6,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7174,7174,7376,3,0,2,1,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7175,7175,7377,3,0,3,0,1,hoe,0.3655191666162353,0.03764424954162074,True,1,0.3278749170746146
7176,7176,7378,3,0,3,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7177,7177,7379,3,1,2,0,1, ,0.3655191666162353,2.046201679070944,False,2,-1.6806825124547085
7178,7178,7380,3,2,1,0,0,niggers      nigga,4.197478211561481,0.989922014327871,True,0,3.2075561972336097
7179,7179,7382,6,0,6,0,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7180,7180,7383,4,1,3,0,1, ,0.3655191666162353,2.046201679070944,False,2,-1.6806825124547085
7181,7181,7384,3,0,3,0,1, ,0.3655191666162353,2.046201679070944,False,2,-1.6806825124547085
7182,7182,7385,3,0,3,0,1, ,0.3655191666162353,2.046201679070944,False,2,-1.6806825124547085
7183,7183,7386,3,0,0,3,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7184,7184,7387,3,0,2,1,1,bitch,0.3655191666162353,0.017534417558764562,True,1,0.34798474905747073
7185,7185,7388,3,0,1,2,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7186,7186,7389,3,0,3,0,1,pussy,0.3655191666162353,0.01645592483272652,True,1,0.3490632417835088
7187,7187,7390,3,0,0,3,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7188,7188,7391,3,0,0,3,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7189,7189,7392,3,3,0,0,0,nigga bitch,4.197478211561481,3.7247653677588306,False,1,0.47271284380265
7190,7190,7393,3,1,2,0,1,fuck     bitch,0.3655191666162353,0.037313912863767396,True,1,0.3282052537524679
7191,7191,7395,3,0,0,3,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7192,7192,7396,3,0,3,0,1,nigga       hoes,0.3655191666162353,0.09620446556700543,True,1,0.26931470104922983
7193,7193,7397,3,0,0,3,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7194,7194,7399,3,0,0,3,2, ,2.5622959239099776,0.49157786166578693,True,2,2.0707180622441905
7195,7195,7400,3,0,3,0,1,pussy,0.3655191666162353,0.01645592483272652,True,1,0.3490632417835088
7196,7196,7401,3,0,2,1,1, ,0.3655191666162353,2.046201679070944,False,2,-1.6806825124547085
7197,7197,7402,3,0,3,0,1,hoes,0.3655191666162353,0.021764889927580282,True,1,0.343754276688655
7198,7198,7403,3,1,2,0,1,fucking          fucking,0.3655191666162353,0.21462266751272754,True,1,0.15089649910350775
7199,7199,7404,3,1,2,0,1,fucking  retard  fuck,0.3655191666162353,0.187506749319092,True,1,0.1780124172971433
7200,7200,7405,3,0,2,1,1,white,0.3655191666162353,1.6471386413491438,False,0,-1.2816194747329086
7201,7201,7406,3,3,0,0,0,bitch    fucking,4.197478211561481,4.657803362502899,False,1,-0.46032515094141857
7202,7202,7407,3,0,3,0,1,fucking retard,0.3655191666162353,0.25469599605910975,True,1,0.11082317055712554
7203,7203,7408,3,0,3,0,1,bitch         fuck,0.3655191666162353,0.03007198642236388,True,1,0.33544718019387143
7204,7204,7409,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7205,7205,7410,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7206,7206,7411,3,0,3,0,1,bitches,0.3655191666162353,0.015830950842534195,True,1,0.34968821577370107
7207,7207,7412,3,0,0,3,2,redneck,2.5622959239099776,1.2509410914048087,False,1,1.311354832505169
7208,7208,7413,3,0,2,1,1, ,0.3655191666162353,2.0461587054817643,False,2,-1.6806395388655289
7209,7209,7414,3,0,0,3,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7210,7210,7416,3,3,0,0,0,bitch         nigga,4.197478211561481,3.9714521198534185,False,1,0.2260260917080621
7211,7211,7417,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7212,7212,7418,3,0,2,1,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7213,7213,7420,3,0,1,2,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7214,7214,7421,3,1,2,0,1,bitches,0.3655191666162353,0.015830950842534195,True,1,0.34968821577370107
7215,7215,7422,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7216,7216,7423,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7217,7217,7424,3,0,3,0,1,nig,0.3655191666162353,0.3373821443423381,True,1,0.028137022273897194
7218,7218,7425,3,0,2,1,1,nig,0.3655191666162353,0.3373821443423381,True,1,0.028137022273897194
7219,7219,7426,3,0,0,3,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7220,7220,7427,3,0,0,3,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7221,7221,7428,3,0,3,0,1,nig,0.3655191666162353,0.3373821443423381,True,1,0.028137022273897194
7222,7222,7429,3,0,3,0,1, ,0.3655191666162353,2.0461587054817643,False,2,-1.6806395388655289
7223,7223,7430,3,0,2,1,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7224,7224,7431,3,0,3,0,1, ,0.3655191666162353,2.0461587054817643,False,2,-1.6806395388655289
7225,7225,7432,3,0,0,3,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7226,7226,7433,3,0,0,3,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7227,7227,7434,3,0,1,2,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7228,7228,7435,3,0,3,0,1,pussy,0.3655191666162353,0.01645409830028677,True,1,0.3490650683159485
7229,7229,7436,3,0,1,2,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7230,7230,7437,3,0,3,0,1, ,0.3655191666162353,2.0461587054817643,False,2,-1.6806395388655289
7231,7231,7438,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7232,7232,7439,3,0,0,3,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7233,7233,7440,3,0,3,0,1,hoe,0.3655191666162353,0.037636570539489766,True,1,0.3278825960767455
7234,7234,7441,3,0,3,0,1,bitches,0.3655191666162353,0.015830950842534195,True,1,0.34968821577370107
7235,7235,7442,3,3,0,0,0,fucking faggot,4.197478211561481,1.094854501074114,False,1,3.1026237104873666
7236,7236,7443,3,0,3,0,1,hoe,0.3655191666162353,0.037636570539489766,True,1,0.3278825960767455
7237,7237,7444,3,0,1,2,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7238,7238,7445,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7239,7239,7446,3,0,2,1,1,retard,0.3655191666162353,0.32296786813623846,True,1,0.042551298479996835
7240,7240,7447,3,0,3,0,1,bitches,0.3655191666162353,0.015830950842534195,True,1,0.34968821577370107
7241,7241,7448,3,0,3,0,1, ,0.3655191666162353,2.0461587054817643,False,2,-1.6806395388655289
7242,7242,7449,3,0,3,0,1,Fuck     pussy,0.3655191666162353,0.022230003731819662,True,1,0.34328916288441563
7243,7243,7450,3,1,2,0,1,nigger,0.3655191666162353,1.0358899978778628,False,0,-0.6703708312616276
7244,7244,7451,3,0,0,3,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7245,7245,7452,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7246,7246,7453,3,2,1,0,0,nigger,4.197478211561481,1.0135614262613886,True,0,3.183916785300092
7247,7247,7454,6,2,4,0,1,niggah,0.3655191666162353,0.06676247688677056,True,1,0.29875668972946473
7248,7248,7455,3,0,3,0,1,niggah,0.3655191666162353,0.06676247688677056,True,1,0.29875668972946473
7249,7249,7456,9,0,9,0,1,niggah,0.3655191666162353,0.06676247688677056,True,1,0.29875668972946473
7250,7250,7457,3,1,0,2,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7251,7251,7458,3,0,3,0,1,hoes,0.3655191666162353,0.0217646280322571,True,1,0.3437545385839782
7252,7252,7459,3,0,0,3,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7253,7253,7460,3,2,1,0,0,nig,4.197478211561481,2.422493030926693,False,1,1.7749851806347876
7254,7254,7461,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7255,7255,7462,3,0,0,3,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7256,7256,7463,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7257,7257,7464,3,2,1,0,0,faggot,4.197478211561481,1.3049902164575362,False,1,2.892487995103944
7258,7258,7465,3,0,3,0,1,hoes,0.3655191666162353,0.0217646280322571,True,1,0.3437545385839782
7259,7259,7466,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7260,7260,7467,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7261,7261,7468,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7262,7262,7469,3,1,2,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7263,7263,7470,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7264,7264,7471,3,2,1,0,0, ,4.197478211561481,4.422468483067307,False,2,-0.22499027150582673
7265,7265,7472,3,0,2,1,1,retarded,0.3655191666162353,0.34541258832986005,True,1,0.020106578286375243
7266,7266,7473,3,0,3,0,1,bitches,0.3655191666162353,0.015830950842534195,True,1,0.34968821577370107
7267,7267,7474,3,1,2,0,1,pussy niggas,0.3655191666162353,0.09565763884359375,True,1,0.26986152777264155
7268,7268,7475,3,0,0,3,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7269,7269,7476,3,0,1,2,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7270,7270,7477,3,0,3,0,1,pussy,0.3655191666162353,0.01645409830028677,True,1,0.3490650683159485
7271,7271,7478,3,0,0,3,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7272,7272,7479,3,3,0,0,0,fag     fuck,4.197478211561481,1.7259048453331625,False,1,2.471573366228318
7273,7273,7480,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7274,7274,7482,3,0,2,1,1, ,0.3655191666162353,2.0461587054817643,False,2,-1.6806395388655289
7275,7275,7483,3,0,3,0,1,pussy,0.3655191666162353,0.01645409830028677,True,1,0.3490650683159485
7276,7276,7484,3,0,3,0,1, ,0.3655191666162353,2.0461587054817643,False,2,-1.6806395388655289
7277,7277,7485,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7278,7278,7486,3,0,3,0,1, ,0.3655191666162353,2.0461587054817643,False,2,-1.6806395388655289
7279,7279,7487,3,0,3,0,1, ,0.3655191666162353,2.0461587054817643,False,2,-1.6806395388655289
7280,7280,7488,3,2,1,0,0,bitch,4.197478211561481,6.50758994027881,False,1,-2.310111728717329
7281,7281,7489,3,1,2,0,1,pussy fuck,0.3655191666162353,0.02486320641475848,True,1,0.3406559602014768
7282,7282,7490,3,1,2,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7283,7283,7491,3,1,2,0,1,fuck,0.3655191666162353,0.06376995761107326,True,1,0.301749209005162
7284,7284,7492,3,3,0,0,0,crackers,4.197478211561481,3.5991011552500396,False,2,0.598377056311441
7285,7285,7493,3,0,1,2,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7286,7286,7494,3,1,0,2,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7287,7287,7495,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7288,7288,7496,3,1,2,0,1,bitch nigga           fuck,0.3655191666162353,0.13672379317596883,True,1,0.22879537344026646
7289,7289,7497,3,2,1,0,0,cracker,4.197478211561481,1.8208053960621693,False,2,2.3766728154993113
7290,7290,7498,3,1,2,0,1,nigga       bitch nigga    niggas,0.3655191666162353,0.18404724364515135,True,1,0.18147192297108394
7291,7291,7499,3,1,2,0,1,nig,0.3655191666162353,0.3373821443423381,True,1,0.028137022273897194
7292,7292,7500,3,3,0,0,0,nigger,4.197478211561481,1.0135614262613886,True,0,3.183916785300092
7293,7293,7501,3,0,1,2,2, ,2.5622959239099776,0.491595876211077,True,2,2.070700047698901
7294,7294,7502,3,0,3,0,1,pussy,0.3655191666162353,0.01645409830028677,True,1,0.3490650683159485
7295,7295,7503,3,0,3,0,1,hoes,0.3655191666162353,0.0217646280322571,True,1,0.3437545385839782
7296,7296,7504,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7297,7297,7505,3,0,3,0,1,hoe,0.3655191666162353,0.037636570539489766,True,1,0.3278825960767455
7298,7298,7506,3,0,3,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7299,7299,7507,3,1,2,0,1,bitch,0.3655191666162353,0.017536071373581406,True,1,0.34798309524265386
7300,7300,7508,3,1,2,0,1,hoes,0.3655191666162353,0.021765239121418478,True,1,0.3437539274948168
7301,7301,7509,3,1,2,0,1,hoe,0.3655191666162353,0.037640101110106135,True,1,0.32787906550612916
7302,7302,7510,3,0,3,0,1,bitch,0.3655191666162353,0.01753346008789501,True,1,0.34798570652834027
7303,7303,7511,3,0,3,0,1,bitch,0.3655191666162353,0.01753346008789501,True,1,0.34798570652834027
7304,7304,7512,3,0,3,0,1,hoe,0.3655191666162353,0.037640101110106135,True,1,0.32787906550612916
7305,7305,7513,3,0,3,0,1,hoe,0.3655191666162353,0.037640101110106135,True,1,0.32787906550612916
7306,7306,7514,3,0,3,0,1,hoe,0.3655191666162353,0.037640101110106135,True,1,0.32787906550612916
7307,7307,7515,3,0,0,3,2, ,2.5622959239099776,0.4915420750484703,True,2,2.070753848861507
7308,7308,7516,3,0,3,0,1,hoe,0.3655191666162353,0.037640101110106135,True,1,0.32787906550612916
7309,7309,7517,3,0,3,0,1,hoe,0.3655191666162353,0.037640101110106135,True,1,0.32787906550612916
7310,7310,7518,3,1,2,0,1,bitch,0.3655191666162353,0.01753346008789501,True,1,0.34798570652834027
7311,7311,7519,3,1,2,0,1, ,0.3655191666162353,2.046325457263973,False,2,-1.6808062906477375
7312,7312,7520,3,1,2,0,1, ,0.3655191666162353,2.046325457263973,False,2,-1.6808062906477375
7313,7313,7521,3,0,2,1,1, ,0.3655191666162353,2.046325457263973,False,2,-1.6808062906477375
7314,7314,7522,3,0,3,0,1,bitch,0.3655191666162353,0.01753346008789501,True,1,0.34798570652834027
7315,7315,7523,3,1,2,0,1,bitch,0.3655191666162353,0.01753346008789501,True,1,0.34798570652834027
7316,7316,7525,3,0,3,0,1,bitches,0.3655191666162353,0.015832254944919966,True,1,0.3496869116713153
7317,7317,7526,3,1,2,0,1,bitch nigga,0.3655191666162353,0.09713003990334261,True,1,0.26838912671289267
7318,7318,7527,3,0,3,0,1, ,0.3655191666162353,2.046325457263973,False,2,-1.6808062906477375
7319,7319,7528,3,2,1,0,0,fag,4.197478211561481,1.5955825107694963,False,1,2.6018957007919843
7320,7320,7529,3,0,3,0,1,hoe,0.3655191666162353,0.037640101110106135,True,1,0.32787906550612916
7321,7321,7531,3,0,3,0,1,fuck  bitch,0.3655191666162353,0.03731894280444177,True,1,0.32820022381179353
7322,7322,7532,3,0,3,0,1,bitch,0.3655191666162353,0.01753346008789501,True,1,0.34798570652834027
7323,7323,7533,3,0,3,0,1,bitch,0.3655191666162353,0.01753346008789501,True,1,0.34798570652834027
