,Unnamed: 0,Unnamed: 0.1,count,hate_speech,offensive_language,neither,label,sentence1,H_yb,H_yx,correct_yx,PVI
3235,3235,3319,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3236,3236,3320,3,0,3,0,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3237,3237,3321,3,1,2,0,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3238,3238,3322,3,1,2,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3239,3239,3323,3,1,2,0,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3240,3240,3324,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3241,3241,3325,3,2,1,0,0,fag,4.538348699345094,1.5772276290826157,False,2.961121070262478
3242,3242,3326,3,2,1,0,0, ,4.538348699345094,4.768704245418104,False,-0.23035554607301023
3243,3243,3327,3,1,2,0,1,pussy   niggas,0.30721350593344615,0.053245934210868644,True,0.2539675717225775
3244,3244,3328,3,0,2,1,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3245,3245,3329,3,0,1,2,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3246,3246,3330,3,0,3,0,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3247,3247,3331,3,0,2,1,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3248,3248,3332,3,1,2,0,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3249,3249,3333,3,0,3,0,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3250,3250,3334,3,0,3,0,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3251,3251,3335,3,0,3,0,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3252,3252,3336,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3253,3253,3337,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3254,3254,3338,3,1,2,0,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3255,3255,3339,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3256,3256,3340,3,1,2,0,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3257,3257,3342,3,0,2,1,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3258,3258,3343,3,0,3,0,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3259,3259,3344,3,0,2,1,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3260,3260,3346,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3261,3261,3347,3,0,3,0,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3262,3262,3348,3,0,2,1,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3263,3263,3349,3,0,3,0,1,bitches    nigga,0.30721350593344615,0.0624171257934998,True,0.24479638013994637
3264,3264,3350,3,1,2,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3265,3265,3351,3,0,3,0,1,bitch              nigga,0.30721350593344615,0.07424438292439907,True,0.2329691230090471
3266,3266,3352,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3267,3267,3353,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3268,3268,3354,3,1,2,0,1,hoes,0.30721350593344615,0.02492794760480302,True,0.2822855583286431
3269,3269,3355,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3270,3270,3356,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3271,3271,3357,3,2,1,0,0,hoe,4.538348699345094,8.172982705085872,False,-3.6346340057407778
3272,3272,3358,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3273,3273,3359,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3274,3274,3360,3,1,2,0,1,cracker,0.30721350593344615,2.4756143177437657,False,-2.1684008118103195
3275,3275,3361,3,2,1,0,0,faggots,4.538348699345094,0.8776937964959277,True,3.660654902849166
3276,3276,3362,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3277,3277,3363,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3278,3278,3364,3,2,1,0,0,fag,4.538348699345094,1.5772276290826157,False,2.961121070262478
3279,3279,3365,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3280,3280,3366,3,2,0,1,0,white    white,4.538348699345094,1.2400463101331725,False,3.2983023892119214
3281,3281,3367,3,0,3,0,1,fucking  pussy,0.30721350593344615,0.035362384370583554,True,0.2718511215628626
3282,3282,3368,3,1,2,0,1,bitches    fuck,0.30721350593344615,0.016313897092460058,True,0.2908996088409861
3283,3283,3369,3,0,3,0,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3284,3284,3370,3,0,3,0,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3285,3285,3371,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3286,3286,3372,6,0,6,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3287,3287,3373,6,1,5,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3288,3288,3374,6,1,5,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3289,3289,3375,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3290,3290,3376,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3291,3291,3377,3,0,3,0,1,fuck    ho,0.30721350593344615,0.2582260877567894,True,0.04898741817665675
3292,3292,3378,3,3,0,0,0, ,4.538348699345094,4.768704245418104,False,-0.23035554607301023
3293,3293,3379,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3294,3294,3380,3,1,2,0,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3295,3295,3381,3,1,2,0,1,coon  coon,0.30721350593344615,0.334589476467245,True,-0.027375970533798866
3296,3296,3382,3,0,3,0,1,bitches,0.30721350593344615,0.006483156613885228,True,0.30073034931956094
3297,3297,3383,3,1,2,0,1,bitches,0.30721350593344615,0.006483156613885228,True,0.30073034931956094
3298,3298,3384,3,0,3,0,1,hos,0.30721350593344615,0.06780678879940709,True,0.23940671713403905
3299,3299,3385,3,0,3,0,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3300,3300,3386,3,0,3,0,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3301,3301,3387,3,0,2,1,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3302,3302,3388,3,0,2,1,1,hoe  hoes,0.30721350593344615,0.014541336025863619,True,0.29267216990758255
3303,3303,3389,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3304,3304,3390,3,0,1,2,2,crackers,2.748903812243346,0.2679637570596054,True,2.4809400551837406
3305,3305,3391,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3306,3306,3392,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3307,3307,3393,3,1,2,0,1,bitch     fuck     nigga,0.30721350593344615,0.0770038248582575,True,0.23020968107518863
3308,3308,3394,3,0,3,0,1,bitch       pussy,0.30721350593344615,0.01940060382055536,True,0.2878129021128908
3309,3309,3395,3,0,3,0,1,fuck       fucking pussy,0.30721350593344615,0.0453493718957791,True,0.26186413403766706
3310,3310,3396,3,2,1,0,0,nig,4.538348699345094,2.323322236212058,False,2.215026463133036
3311,3311,3397,3,1,2,0,1,nigga  fuck bitches,0.30721350593344615,0.0634267560034966,True,0.24378674992994953
3312,3312,3398,3,0,2,1,1,nig,0.30721350593344615,0.3575864338058176,True,-0.050372927872371465
3313,3313,3399,3,0,3,0,1,bitches  fuck,0.30721350593344615,0.01615475218310037,True,0.2910587537503458
3314,3314,3400,3,1,2,0,1,fuck  faggot      bitch          bitch,0.30721350593344615,0.15163570884758162,True,0.15557779708586453
3315,3315,3401,3,2,1,0,0,fucking             fucking   fuck  NIGGA,4.538348699345094,2.1804950504279077,False,2.357853648917186
3316,3316,3402,3,2,1,0,0,nigga  fucking,4.538348699345094,2.840328186514319,False,1.6980205128307748
3317,3317,3403,3,0,3,0,1,nigga       bitch,0.30721350593344615,0.09384907350976765,True,0.2133644324236785
3318,3318,3404,3,2,1,0,0,faggot,4.538348699345094,1.279176688059133,False,3.259172011285961
3319,3319,3405,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3320,3320,3406,3,0,3,0,1,hoes,0.30721350593344615,0.02492794760480302,True,0.2822855583286431
3321,3321,3407,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3322,3322,3408,3,0,2,1,1,nigga         nigga    bitch,0.30721350593344615,0.13046658708443842,True,0.17674691884900773
3323,3323,3409,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3324,3324,3410,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3325,3325,3411,3,2,1,0,0,retard,4.538348699345094,2.7805116503460323,False,1.7578370489990616
3326,3326,3412,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3327,3327,3413,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3328,3328,3414,3,0,2,1,1,nig,0.30721350593344615,0.3575864338058176,True,-0.050372927872371465
3329,3329,3415,3,0,2,1,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3330,3330,3416,6,0,1,5,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3331,3331,3417,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3332,3332,3418,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3333,3333,3419,3,1,0,2,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3334,3334,3420,3,0,3,0,1,hoes,0.30721350593344615,0.02492794760480302,True,0.2822855583286431
3335,3335,3421,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3336,3336,3422,3,0,3,0,1,fuck   bitch,0.30721350593344615,0.02604816765359322,True,0.2811653382798529
3337,3337,3423,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3338,3338,3424,3,0,2,1,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3339,3339,3425,3,1,2,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3340,3340,3426,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3341,3341,3427,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3342,3342,3428,3,0,1,2,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3343,3343,3429,3,0,3,0,1,bitches,0.30721350593344615,0.006483156613885228,True,0.30073034931956094
3344,3344,3430,3,1,2,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3345,3345,3431,3,0,1,2,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3346,3346,3432,3,0,2,1,1,Hoe    hoe,0.30721350593344615,0.05432211317391023,True,0.2528913927595359
3347,3347,3433,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3348,3348,3434,3,2,1,0,0,nigger,4.538348699345094,0.9801195162711389,True,3.558229183073955
3349,3349,3435,3,0,2,1,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3350,3350,3436,3,0,0,3,2,hoe,2.748903812243346,9.879802313693656,False,-7.13089850145031
3351,3351,3437,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3352,3352,3438,3,1,0,2,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3353,3353,3439,3,0,2,1,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3354,3354,3440,3,0,1,2,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3355,3355,3441,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3356,3356,3442,3,3,0,0,0,niggers,4.538348699345094,0.531918309508652,True,4.006430389836442
3357,3357,3443,3,0,3,0,1,faggot,0.30721350593344615,0.7749419040255335,True,-0.4677283980920874
3358,3358,3444,6,0,5,1,1,retarded,0.30721350593344615,0.4316533561397285,True,-0.12443985020628234
3359,3359,3445,3,1,2,0,1,retards,0.30721350593344615,0.5368634456482004,True,-0.22964993971475428
3360,3360,3446,3,0,3,0,1,faggot,0.30721350593344615,0.7749419040255335,True,-0.4677283980920874
3361,3361,3447,3,0,3,0,1,fags,0.30721350593344615,1.0886792443785165,False,-0.7814657384450703
3362,3362,3448,3,0,3,0,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3363,3363,3449,3,2,1,0,0,faggot,4.538348699345094,1.279176688059133,False,3.259172011285961
3364,3364,3450,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3365,3365,3452,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3366,3366,3453,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3367,3367,3454,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3368,3368,3455,3,0,3,0,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3369,3369,3456,3,2,1,0,0,redneck,4.538348699345094,3.3760203022985955,False,1.1623283970464984
3370,3370,3457,3,2,1,0,0, ,4.538348699345094,4.768704245418104,False,-0.23035554607301023
3371,3371,3458,3,0,2,1,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3372,3372,3459,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3373,3373,3460,3,1,2,0,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3374,3374,3461,3,0,3,0,1,fuck   bitches,0.30721350593344615,0.014727581116944818,True,0.2924859248165013
3375,3375,3462,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3376,3376,3463,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3377,3377,3464,3,0,2,1,1,hoes,0.30721350593344615,0.02492794760480302,True,0.2822855583286431
3378,3378,3465,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3379,3379,3466,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3380,3380,3467,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3381,3381,3468,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3382,3382,3469,3,2,1,0,0, ,4.538348699345094,4.768704245418104,False,-0.23035554607301023
3383,3383,3470,3,0,2,1,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3384,3384,3471,3,1,2,0,1,Fucking   bitch,0.30721350593344615,0.0504220730740678,True,0.25679143285937833
3385,3385,3472,3,0,3,0,1,bitches,0.30721350593344615,0.006483156613885228,True,0.30073034931956094
3386,3386,3473,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3387,3387,3474,3,1,2,0,1,bitches   bitches   niggas,0.30721350593344615,0.044916221473569905,True,0.26229728445987627
3388,3388,3475,9,1,7,1,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3389,3389,3476,3,0,1,2,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3390,3390,3477,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3391,3391,3478,3,1,2,0,1,faggot,0.30721350593344615,0.7749419040255335,True,-0.4677283980920874
3392,3392,3479,3,0,2,1,1,hoes,0.30721350593344615,0.02492794760480302,True,0.2822855583286431
3393,3393,3481,3,0,3,0,1,nigga    bitch,0.30721350593344615,0.09361360803382057,True,0.21359989789962558
3394,3394,3482,3,0,3,0,1,retarded,0.30721350593344615,0.4316533561397285,True,-0.12443985020628234
3395,3395,3483,3,0,3,0,1,fucked,0.30721350593344615,0.0877343091570573,True,0.21947919677638886
3396,3396,3484,3,0,3,0,1,fucking     pussy,0.30721350593344615,0.04767207573885437,True,0.2595414301945918
3397,3397,3485,3,0,2,1,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3398,3398,3486,3,2,1,0,0,nigger,4.538348699345094,0.9801195162711389,True,3.558229183073955
3399,3399,3487,3,0,3,0,1,cracker,0.30721350593344615,2.4756143177437657,False,-2.1684008118103195
3400,3400,3488,6,4,2,0,0,whitey,4.538348699345094,1.3360913465454778,False,3.202257352799616
3401,3401,3489,3,3,0,0,0,faggot nigger,4.538348699345094,0.7197815912434575,True,3.8185671081016364
3402,3402,3490,6,0,6,0,1,bitches,0.30721350593344615,0.006483156613885228,True,0.30073034931956094
3403,3403,3491,6,0,1,5,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3404,3404,3492,6,6,0,0,0, ,4.538348699345094,4.768704245418104,False,-0.23035554607301023
3405,3405,3493,6,0,0,6,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3406,3406,3494,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3407,3407,3496,3,3,0,0,0,faggots,4.538348699345094,0.8776937964959277,True,3.660654902849166
3408,3408,3497,3,2,1,0,0,beaners   beaners,4.538348699345094,1.1398987010808126,False,3.3984499982642813
3409,3409,3498,3,0,1,2,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3410,3410,3499,3,0,3,0,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3411,3411,3500,3,2,1,0,0,bitch,4.538348699345094,7.2150352350684575,False,-2.6766865357233636
3412,3412,3501,3,0,3,0,1,hoes,0.30721350593344615,0.02492794760480302,True,0.2822855583286431
3413,3413,3502,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3414,3414,3503,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3415,3415,3504,3,0,3,0,1,bitch             white  hoe,0.30721350593344615,0.014288762162749845,True,0.2929247437706963
3416,3416,3505,3,0,3,0,1,hoe      fuck,0.30721350593344615,0.03409957531315625,True,0.2731139306202899
3417,3417,3506,3,2,1,0,0,bitch,4.538348699345094,7.2150352350684575,False,-2.6766865357233636
3418,3418,3507,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3419,3419,3508,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3420,3420,3509,3,0,3,0,1,bitches,0.30721350593344615,0.006483156613885228,True,0.30073034931956094
3421,3421,3510,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3422,3422,3511,6,0,6,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3423,3423,3512,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3424,3424,3513,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3425,3425,3514,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3426,3426,3515,3,0,3,0,1,fuck   pussy,0.30721350593344615,0.024539456569944315,True,0.2826740493635018
3427,3427,3516,3,0,3,0,1,fuck   pussy,0.30721350593344615,0.024539456569944315,True,0.2826740493635018
3428,3428,3517,3,3,0,0,0,nigger,4.538348699345094,0.9801195162711389,True,3.558229183073955
3429,3429,3518,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3430,3430,3519,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3431,3431,3520,3,2,1,0,0,nigger,4.538348699345094,0.9801195162711389,True,3.558229183073955
3432,3432,3521,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3433,3433,3522,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3434,3434,3523,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3435,3435,3525,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3436,3436,3526,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3437,3437,3527,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3438,3438,3528,3,1,2,0,1,nigger,0.30721350593344615,1.0384220705486158,False,-0.7312085646151696
3439,3439,3529,3,0,3,0,1,bitches         fucking,0.30721350593344615,0.024599372367569868,True,0.2826141335658763
3440,3440,3530,3,0,3,0,1,bitches      fuck   Fuck      Nigga,0.30721350593344615,0.07309688751680281,True,0.23411661841664333
3441,3441,3531,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3442,3442,3532,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3443,3443,3533,3,1,0,2,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3444,3444,3534,3,0,3,0,1,ho,0.30721350593344615,0.5042464473982458,True,-0.1970329414647996
3445,3445,3535,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3446,3446,3536,3,1,2,0,1,nigga     hoe,0.30721350593344615,0.05743207196595162,True,0.24978143396749453
3447,3447,3537,6,0,6,0,1,hoe,0.30721350593344615,0.006544918650073551,True,0.3006685872833726
3448,3448,3538,3,3,0,0,0,nig,4.538348699345094,2.323322236212058,False,2.215026463133036
3449,3449,3539,3,2,1,0,0,bitch,4.538348699345094,7.2150352350684575,False,-2.6766865357233636
3450,3450,3540,3,0,3,0,1,fucking pussy,0.30721350593344615,0.03815521567889085,True,0.2690582902545553
3451,3451,3541,3,0,1,2,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3452,3452,3542,3,0,2,1,1,faggot,0.30721350593344615,0.7749419040255335,True,-0.4677283980920874
3453,3453,3543,3,0,3,0,1,bitches           Bitches,0.30721350593344615,0.024001200675246984,True,0.2832123052581992
3454,3454,3545,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3455,3455,3546,4,0,4,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3456,3456,3547,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3457,3457,3548,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3458,3458,3549,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3459,3459,3550,3,1,0,2,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3460,3460,3551,4,0,4,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3461,3461,3552,6,0,6,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3462,3462,3553,3,0,2,1,1,bitches,0.30721350593344615,0.006483156613885228,True,0.30073034931956094
3463,3463,3554,3,0,3,0,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3464,3464,3555,3,2,1,0,0,bitch          bitch,4.538348699345094,6.342747197956345,False,-1.804398498611251
3465,3465,3556,3,0,2,1,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3466,3466,3558,3,0,3,0,1,hoes,0.30721350593344615,0.02492794760480302,True,0.2822855583286431
3467,3467,3559,6,0,1,5,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3468,3468,3560,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3469,3469,3561,6,1,0,5,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3470,3470,3562,3,2,1,0,0,nigger,4.538348699345094,0.9801195162711389,True,3.558229183073955
3471,3471,3563,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3472,3472,3564,3,0,3,0,1,bitches,0.30721350593344615,0.006483156613885228,True,0.30073034931956094
3473,3473,3565,3,0,3,0,1,bitches,0.30721350593344615,0.006483156613885228,True,0.30073034931956094
3474,3474,3566,6,0,6,0,1,fuck     pussy,0.30721350593344615,0.027857199333383893,True,0.2793563066000623
3475,3475,3567,3,0,3,0,1,bitches,0.30721350593344615,0.006483156613885228,True,0.30073034931956094
3476,3476,3568,6,0,6,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3477,3477,3569,6,1,5,0,1,bitches,0.30721350593344615,0.006483156613885228,True,0.30073034931956094
3478,3478,3570,3,2,1,0,0,bitches,4.538348699345094,7.864281791004647,False,-3.325933091659553
3479,3479,3571,3,0,3,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3480,3480,3573,3,0,3,0,1,nigga,0.30721350593344615,0.28797549450511306,True,0.01923801142833309
3481,3481,3574,3,0,0,3,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3482,3482,3575,3,0,3,0,1, ,0.30721350593344615,1.6418458294355935,False,-1.3346323235021473
3483,3483,3576,6,1,4,1,1,bitch nigga,0.30721350593344615,0.08960777949765429,True,0.21760572643579185
3484,3484,3577,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3485,3485,3578,3,0,3,0,1,bitches,0.30721350593344615,0.006483156613885228,True,0.30073034931956094
3486,3486,3579,3,0,3,0,1,hoes,0.30721350593344615,0.02492794760480302,True,0.2822855583286431
3487,3487,3580,3,1,2,0,1,pussy,0.30721350593344615,0.005929316836953162,True,0.301284189096493
3488,3488,3581,3,1,2,0,1,fag,0.30721350593344615,0.6212709541420947,True,-0.3140574482086485
3489,3489,3582,3,0,0,3,2,cracker,2.748903812243346,0.7135750674376969,True,2.035328744805649
3490,3490,3583,3,0,3,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3491,3491,3584,3,1,2,0,1,bitch     bitches,0.30721350593344615,0.0107343184584191,True,0.29647918747502705
3492,3492,3585,3,0,3,0,1,bitch      ho,0.30721350593344615,0.039913109622593666,True,0.2673003963108525
3493,3493,3586,3,0,3,0,1,bitch    fuck,0.30721350593344615,0.022521179990905034,True,0.2846923259425411
3494,3494,3587,3,1,2,0,1,bitch     fuck,0.30721350593344615,0.023249028297113054,True,0.2839644776363331
3495,3495,3588,3,1,2,0,1,bitch,0.30721350593344615,0.010970934022762037,True,0.2962425719106841
3496,3496,3589,3,3,0,0,0, ,4.538348699345094,4.768704245418104,False,-0.23035554607301023
3497,3497,3590,3,0,1,2,2, ,2.748903812243346,0.6374017157362566,True,2.111502096507089
3498,3498,3591,3,1,2,0,1,faggot,0.30721350593344615,0.7749419040255335,True,-0.4677283980920874
3499,3499,3592,3,0,3,0,1,retarded,0.30721350593344615,0.4316533561397285,True,-0.12443985020628234
3500,3500,3593,3,1,2,0,1,faggot,0.30721350593344615,0.7749419040255335,True,-0.4677283980920874
3501,3501,3594,3,2,1,0,0,fags,4.538348699345094,0.9915067486308128,True,3.546841950714281
3502,3502,3595,3,0,3,0,1,nigger    Fuck,0.30721350593344615,0.31563221740056613,True,-0.008418711467119977
