,annotator,label,stars,sentence1
1211,r-67,0,*, 
1212,r-67,1,, 
1213,r-67,1,, 
1214,r-67,0,*, 
1215,r-67,1,, 
1216,r-67,1,, 
1217,r-67,1,, 
1218,r-67,0,*, 
1219,r-67,1,, 
1220,r-67,1,, 
1221,r-67,0,*, 
1222,r-67,0,*, 
1223,r-67,1,, 
1224,r-67,1,, 
1225,r-67,1,, 
1226,r-67,1,, 
1227,r-67,1,, 
1228,r-67,1,, 
1229,r-67,1,, 
1230,r-67,1,, 
1231,r-67,1,, 
1232,r-67,1,, 
1233,r-67,1,, 
1234,r-67,1,, 
1235,r-67,1,, 
1236,r-67,1,, 
1237,r-67,1,, 
1238,r-67,1,, 
1239,r-67,1,, 
1240,r-67,0,*, 
1241,r-67,1,, 
1242,r-67,1,, 
1243,r-67,0,*, 
1244,r-67,1,, 
1245,r-67,0,*, 
1246,r-67,0,*, 
1247,r-67,0,*, 
1248,r-67,0,*, 
1249,r-67,1,, 
1250,r-67,1,, 
1251,r-67,1,, 
1252,r-67,0,*, 
1253,r-67,1,, 
1254,r-67,1,, 
1255,r-67,0,*, 
1256,r-67,1,, 
1257,r-67,0,*, 
1258,r-67,1,, 
1259,r-67,0,*, 
1260,r-67,1,, 
1261,r-67,1,, 
1262,r-67,0,*, 
1263,r-67,1,, 
1264,r-67,1,, 
1265,r-67,1,, 
1266,r-67,0,*, 
1267,r-67,0,*, 
1268,r-67,0,*, 
1269,r-67,0,*, 
1270,r-67,0,*, 
1271,r-67,0,*, 
1272,r-67,0,*, 
1273,r-67,1,, 
1274,r-67,1,, 
1275,r-67,1,, 
1276,r-67,1,, 
1277,r-67,1,, 
1278,r-67,1,, 
1279,r-67,0,*, 
1280,r-67,0,*, 
1281,r-67,1,, 
1282,r-67,0,*, 
1283,r-67,1,, 
1284,r-67,0,*, 
1285,r-67,0,*, 
1286,r-67,0,*, 
1287,r-67,0,*, 
1288,r-67,1,, 
1289,r-67,1,, 
1290,r-67,1,, 
1291,r-67,1,, 
1292,r-67,1,, 
1293,r-67,1,, 
1294,r-67,0,*, 
1295,r-67,0,*, 
1296,r-67,0,*, 
1297,r-67,0,*, 
1298,r-67,1,, 
1299,r-67,0,*, 
1300,r-67,0,*, 
1301,r-67,1,, 
1302,r-67,1,, 
1303,r-67,1,, 
1304,r-67,1,, 
1305,r-67,1,, 
1306,r-67,0,*, 
1307,r-67,1,, 
1308,r-67,1,, 
1309,r-67,1,, 
1310,r-67,1,, 
1311,r-67,1,, 
1312,r-67,0,*, 
1313,r-67,1,, 
1314,r-67,1,, 
1315,r-67,1,, 
1316,r-67,0,*, 
1317,r-67,0,*, 
1318,r-67,0,*, 
1319,r-67,0,*, 
1320,r-67,0,*, 
1321,r-67,1,, 
1322,r-67,1,, 
1323,r-67,1,, 
1324,r-67,1,, 
1325,r-67,0,*, 
1326,r-67,0,*, 
1327,r-67,1,, 
1328,r-67,1,, 
1329,r-67,1,, 
1330,r-67,1,, 
1331,r-67,1,, 
1332,r-67,1,, 
1333,r-67,0,??, 
1334,r-67,1,, 
1335,r-67,1,, 
1336,r-67,1,, 
1337,r-67,1,, 
1338,r-67,1,, 
1339,r-67,0,*, 
1340,r-67,0,*, 
1341,r-67,1,, 
1342,r-67,1,, 
1343,r-67,1,, 
1344,r-67,1,, 
1345,r-67,1,, 
1346,r-67,1,, 
1347,r-67,1,, 
1348,r-67,1,, 
1349,r-67,0,*, 
1350,r-67,0,*, 
1351,r-67,0,*, 
1352,r-67,1,, 
1353,r-67,1,, 
1354,r-67,0,?*, 
1355,r-67,0,*, 
1356,r-67,0,*, 
1357,r-67,1,, 
1358,r-67,0,*, 
1359,r-67,1,, 
1360,r-67,0,*, 
1361,r-67,0,*, 
1362,r-67,1,, 
1363,r-67,1,, 
1364,r-67,1,, 
1365,r-67,0,*, 
1366,r-67,0,*, 
1367,r-67,1,, 
1368,r-67,0,*, 
1369,r-67,0,*, 
1370,r-67,1,, 
1371,r-67,0,*, 
1372,r-67,0,*, 
1373,r-67,1,, 
1374,r-67,1,, 
1375,r-67,1,, 
1376,r-67,0,*, 
1377,r-67,0,*, 
1378,r-67,1,, 
1379,r-67,1,, 
1380,r-67,1,, 
1381,r-67,1,, 
1382,r-67,1,, 
1383,r-67,1,, 
1384,r-67,0,*, 
1385,r-67,0,*, 
1386,r-67,0,*, 
1387,r-67,0,*, 
1388,r-67,1,, 
1389,r-67,1,, 
1390,r-67,0,*, 
1391,r-67,0,*, 
1392,r-67,0,*, 
1393,r-67,1,, 
1394,r-67,1,, 
1395,r-67,1,, 
1396,r-67,1,, 
1397,r-67,0,*, 
1398,r-67,0,?*, 
1399,r-67,0,*, 
1400,r-67,1,, 
1401,r-67,1,, 
1402,r-67,1,, 
1403,r-67,1,, 
1404,r-67,1,, 
1405,r-67,1,, 
1406,r-67,1,, 
1407,r-67,0,*, 
1408,r-67,1,, 
1409,r-67,0,*, 
1410,r-67,1,, 
1411,r-67,1,, 
1412,r-67,1,, 
1413,r-67,0,??, 
1414,r-67,0,*, 
1415,r-67,1,, 
1416,r-67,1,, 
1417,r-67,0,*, 
1418,r-67,0,??, 
1419,r-67,1,, 
1420,r-67,1,, 
1421,r-67,0,*, 
1422,r-67,1,, 
1423,r-67,0,*, 
1424,r-67,1,, 
1425,r-67,1,, 
1426,r-67,1,, 
1427,r-67,1,, 
1428,r-67,1,, 
1429,r-67,0,*, 
1430,r-67,1,, 
1431,r-67,0,*, 
1432,r-67,1,, 
1433,r-67,1,, 
1434,r-67,1,, 
1435,r-67,1,, 
1436,r-67,1,, 
1437,r-67,1,, 
1438,r-67,0,*, 
1439,r-67,0,*, 
1440,r-67,0,*, 
1441,r-67,0,*, 
1442,r-67,0,*, 
1443,r-67,1,, 
1444,r-67,1,, 
1445,r-67,0,*, 
1446,r-67,0,*, 
1447,r-67,0,*, 
1448,r-67,1,, 
1449,r-67,1,, 
1450,r-67,1,, 
1451,r-67,0,*, 
1452,r-67,0,*, 
1453,r-67,1,, 
1454,r-67,1,, 
1455,r-67,0,*, 
1456,r-67,1,, 
1457,r-67,1,, 
1458,r-67,0,*, 
1459,r-67,1,, 
1460,r-67,1,, 
1461,r-67,0,*, 
1462,r-67,0,*, 
1463,r-67,0,?*, 
1464,r-67,0,*, 
1465,r-67,1,, 
1466,r-67,1,, 
1467,r-67,1,, 
1468,r-67,1,, 
1469,r-67,0,?*, 
1470,r-67,1,, 
1471,r-67,0,*, 
1472,r-67,0,*, 
1473,r-67,1,, 
1474,r-67,0,*, 
1475,r-67,1,, 
1476,r-67,1,, 
1477,r-67,1,, 
1478,r-67,1,, 
1479,r-67,1,, 
1480,r-67,1,, 
1481,r-67,1,, 
1482,r-67,1,, 
1483,r-67,1,, 
1484,r-67,1,, 
1485,r-67,1,, 
1486,r-67,1,, 
1487,r-67,1,, 
1488,r-67,0,*, 
1489,r-67,0,*, 
1490,r-67,1,, 
1491,r-67,0,*, 
1492,r-67,1,, 
1493,r-67,0,*, 
1494,r-67,1,, 
1495,r-67,1,, 
1496,r-67,1,, 
1497,r-67,1,, 
1498,r-67,1,, 
1499,r-67,1,, 
1500,r-67,1,, 
1501,r-67,1,, 
1502,r-67,1,, 
1503,r-67,1,, 
1504,r-67,1,, 
1505,r-67,1,, 
1506,r-67,1,, 
1507,r-67,1,, 
1508,r-67,1,, 
1509,r-67,1,, 
1510,r-67,0,*, 
1511,r-67,1,, 
1512,r-67,1,, 
1513,r-67,0,, 
1514,r-67,0,*, 
1515,r-67,1,, 
1516,r-67,1,, 
1517,r-67,0,*, 
1518,r-67,0,*, 
1519,r-67,1,, 
1520,r-67,1,, 
1521,r-67,1,, 
1522,r-67,0,*, 
1523,r-67,1,, 
1524,r-67,1,, 
1525,r-67,1,, 
1526,r-67,1,, 
1527,r-67,0,*, 
1528,r-67,0,*, 
1529,r-67,0,*, 
1530,r-67,1,, 
1531,r-67,1,, 
1532,r-67,1,, 
1533,r-67,1,, 
1534,r-67,1,, 
1535,r-67,1,, 
1536,r-67,1,, 
1537,r-67,1,, 
1538,r-67,1,, 
1539,r-67,0,*, 
1540,r-67,0,*, 
1541,r-67,0,*, 
1542,r-67,0,*, 
1543,r-67,0,*, 
1544,r-67,0,*, 
1545,r-67,1,, 
1546,r-67,1,, 
1547,r-67,1,, 
1548,r-67,1,, 
1549,r-67,1,, 
1550,r-67,1,, 
1551,r-67,1,, 
1552,r-67,1,, 
1553,r-67,1,, 
1554,r-67,1,, 
1555,r-67,1,, 
1556,r-67,0,*, 
1557,r-67,1,, 
1558,r-67,1,, 
1559,r-67,1,, 
1560,r-67,0,*, 
1561,r-67,1,, 
1562,r-67,1,, 
1563,r-67,1,, 
1564,r-67,1,, 
1565,r-67,1,, 
1566,r-67,1,, 
1567,r-67,0,*, 
1568,r-67,1,, 
1569,r-67,1,, 
1570,r-67,1,, 
1571,r-67,1,, 
1572,r-67,1,, 
1573,r-67,0,*, 
1574,r-67,1,, 
1575,r-67,1,, 
1576,r-67,0,*, 
1577,r-67,0,*, 
1578,r-67,0,*, 
1579,r-67,0,*, 
1580,r-67,1,, 
1581,r-67,0,*, 
1582,r-67,1,, 
1583,r-67,1,, 
1584,r-67,1,, 
1585,r-67,1,, 
1586,r-67,1,, 
1587,r-67,1,, 
1588,r-67,1,, 
1589,r-67,1,, 
1590,r-67,0,*, 
1591,r-67,1,, 
1592,r-67,0,*, 
1593,r-67,1,, 
1594,r-67,1,, 
1595,r-67,1,, 
1596,r-67,1,, 
1597,r-67,1,, 
1598,r-67,1,, 
1599,r-67,1,, 
1600,r-67,1,, 
1601,r-67,1,, 
1602,r-67,1,, 
1603,r-67,0,*, 
1604,r-67,1,, 
1605,r-67,1,, 
1606,r-67,1,, 
1607,r-67,1,, 
1608,r-67,1,, 
1609,r-67,1,, 
1610,r-67,1,, 
1611,r-67,1,, 
1612,r-67,1,, 
1613,r-67,1,, 
1614,r-67,1,, 
1615,r-67,1,, 
1616,r-67,1,, 
1617,r-67,1,, 
1618,r-67,1,, 
1619,r-67,1,, 
1620,r-67,1,, 
1621,r-67,1,, 
1622,r-67,1,, 
1623,r-67,0,*, 
1624,r-67,0,*, 
1625,r-67,0,*, 
1626,r-67,1,, 
1627,r-67,0,*, 
1628,r-67,1,, 
1629,r-67,0,*, 
1630,r-67,0,*, 
1631,r-67,1,, 
1632,r-67,1,, 
1633,r-67,0,*, 
1634,r-67,1,, 
1635,r-67,0,*, 
1636,r-67,1,, 
1637,r-67,0,*, 
1638,r-67,0,*, 
1639,r-67,1,, 
1640,r-67,1,, 
1641,r-67,0,*, 
1642,r-67,0,*, 
1643,r-67,1,, 
1644,r-67,0,*, 
1645,r-67,1,, 
1646,r-67,0,*, 
1647,r-67,1,, 
1648,r-67,0,*, 
1649,r-67,0,*, 
1650,r-67,1,, 
1651,r-67,0,*, 
1652,r-67,0,*, 
1653,r-67,0,*, 
1654,r-67,0,*, 
1655,r-67,0,??, 
1656,r-67,0,*, 
1657,r-67,1,, 
1658,r-67,1,, 
1659,r-67,0,*, 
1660,r-67,1,, 
1661,r-67,0,*, 
1662,r-67,0,*, 
1663,r-67,1,, 
1664,r-67,1,, 
1665,r-67,0,*, 
1666,r-67,1,, 
1667,r-67,0,*, 
1668,r-67,1,, 
1669,r-67,1,, 
1670,r-67,1,, 
1671,r-67,0,*, 
1672,r-67,1,, 
1673,r-67,0,*, 
1674,r-67,1,, 
1675,r-67,0,*, 
1676,r-67,1,, 
1677,r-67,0,*, 
1678,r-67,0,*, 
1679,r-67,0,*, 
1680,r-67,1,, 
1681,r-67,0,*, 
1682,r-67,1,, 
1683,r-67,1,, 
1684,r-67,0,*, 
1685,r-67,0,*, 
1686,r-67,0,*, 
1687,r-67,1,, 
1688,r-67,1,, 
1689,r-67,1,, 
1690,r-67,0,*, 
1691,r-67,1,, 
1692,r-67,1,, 
1693,r-67,1,, 
1694,r-67,0,*, 
1695,r-67,0,*, 
1696,r-67,0,*, 
1697,r-67,1,, 
1698,r-67,0,*, 
1699,r-67,1,, 
1700,r-67,0,*, 
1701,r-67,0,*, 
1702,r-67,1,, 
1703,r-67,1,, 
1704,r-67,1,, 
1705,r-67,1,, 
1706,r-67,0,*, 
1707,r-67,1,, 
1708,r-67,0,*, 
1709,r-67,1,, 
1710,r-67,0,*, 
1711,r-67,0,*, 
1712,r-67,0,*, 
1713,r-67,1,, 
1714,r-67,0,*, 
1715,r-67,1,, 
1716,r-67,0,*, 
1717,r-67,0,*, 
1718,r-67,0,*, 
1719,r-67,0,*, 
1720,r-67,1,, 
1721,r-67,0,*, 
1722,r-67,1,, 
1723,r-67,0,*, 
1724,r-67,0,*, 
1725,r-67,1,, 
1726,r-67,0,?*, 
1727,r-67,1,, 
1728,r-67,1,, 
1729,r-67,0,?*, 
1730,r-67,1,, 
1731,r-67,0,??, 
1732,r-67,1,, 
1733,r-67,1,, 
1734,r-67,1,, 
1735,r-67,1,, 
1736,r-67,1,, 
1737,r-67,1,, 
1738,r-67,1,, 
1739,r-67,0,*, 
1740,r-67,1,, 
1741,r-67,1,, 
1742,r-67,1,, 
1743,r-67,0,*, 
1744,r-67,1,, 
1745,r-67,1,, 
1746,r-67,1,, 
1747,r-67,1,, 
1748,r-67,0,*, 
1749,r-67,1,, 
1750,r-67,0,*, 
1751,r-67,0,*, 
1752,r-67,1,, 
1753,r-67,0,*, 
1754,r-67,0,??, 
1755,r-67,0,*, 
1756,r-67,0,*, 
1757,r-67,1,, 
1758,r-67,0,?*, 
1759,r-67,1,, 
1760,r-67,1,, 
1761,r-67,0,*, 
1762,r-67,0,*, 
1763,r-67,0,*, 
1764,r-67,1,, 
1765,r-67,1,, 
1766,r-67,1,, 
1767,r-67,0,*, 
1768,r-67,1,, 
1769,r-67,0,*, 
1770,r-67,0,*, 
1771,r-67,0,*, 
1772,r-67,1,, 
1773,r-67,1,, 
1774,r-67,1,, 
1775,r-67,1,, 
1776,r-67,1,, 
1777,r-67,1,, 
1778,r-67,1,, 
1779,r-67,1,, 
1780,r-67,1,, 
1781,r-67,1,, 
1782,r-67,0,*, 
1783,r-67,1,, 
1784,r-67,0,*, 
1785,r-67,0,*, 
1786,r-67,1,, 
1787,r-67,1,, 
1788,r-67,1,, 
1789,r-67,0,??, 
1790,r-67,0,*, 
1791,r-67,1,, 
1792,r-67,0,*, 
1793,r-67,0,*, 
1794,r-67,0,??, 
1795,r-67,1,, 
1796,r-67,0,*, 
1797,r-67,1,, 
1798,r-67,1,, 
1799,r-67,1,, 
1800,r-67,1,, 
1801,r-67,1,, 
1802,r-67,0,*, 
1803,r-67,1,, 
1804,r-67,0,*, 
1805,r-67,1,, 
1806,r-67,0,*, 
1807,r-67,0,*, 
1808,r-67,1,, 
1809,r-67,1,, 
1810,r-67,1,, 
1811,r-67,1,, 
1812,r-67,1,, 
1813,r-67,1,, 
1814,r-67,1,, 
1815,r-67,1,, 
1816,r-67,1,, 
1817,r-67,0,*, 
1818,r-67,0,*, 
1819,r-67,0,*, 
1820,r-67,0,*, 
1821,r-67,1,, 
1822,r-67,0,*, 
1823,r-67,0,*, 
1824,r-67,0,?*, 
1825,r-67,1,, 
1826,r-67,0,*, 
1827,r-67,0,*, 
1828,r-67,0,*, 
1829,r-67,0,*, 
1830,r-67,0,*, 
1831,r-67,1,, 
1832,r-67,1,, 
1833,r-67,1,, 
1834,r-67,1,, 
1835,r-67,1,, 
1836,r-67,1,, 
1837,r-67,1,, 
1838,r-67,1,, 
1839,r-67,1,, 
1840,r-67,0,?*, 
1841,r-67,0,*, 
1842,r-67,0,*, 
1843,r-67,0,*, 
1844,r-67,0,?*, 
1845,r-67,0,*, 
1846,r-67,0,*, 
1847,r-67,0,*, 
1848,r-67,1,, 
1849,r-67,1,, 
1850,r-67,1,, 
1851,r-67,1,, 
1852,r-67,0,*, 
1853,r-67,1,, 
1854,r-67,0,*, 
1855,r-67,1,, 
1856,r-67,0,*, 
1857,r-67,1,, 
1858,r-67,0,*, 
1859,r-67,1,, 
1860,r-67,0,*, 
1861,r-67,1,, 
1862,r-67,0,*, 
1863,r-67,1,, 
1864,r-67,0,*, 
1865,r-67,1,, 
1866,r-67,1,, 
1867,r-67,1,, 
1868,r-67,1,, 
1869,r-67,1,, 
1870,r-67,1,, 
1871,r-67,1,, 
1872,r-67,1,, 
1873,r-67,0,*, 
1874,r-67,0,*, 
1875,r-67,0,*, 
1876,r-67,0,*, 
1877,r-67,0,*, 
1878,r-67,1,, 
1879,r-67,1,, 
1880,r-67,1,, 
1881,r-67,1,, 
1882,r-67,1,, 
1883,r-67,0,*, 
1884,r-67,1,, 
1885,r-67,0,*, 
1886,r-67,0,*, 
1887,r-67,1,, 
1888,r-67,0,??, 
1889,r-67,0,??, 
1890,r-67,1,, 
1891,r-67,0,??, 
1892,r-67,1,, 
1893,r-67,1,, 
1894,r-67,0,*, 
1895,r-67,1,, 
1896,r-67,0,*, 
1897,r-67,1,, 
1898,r-67,1,, 
1899,r-67,1,, 
1900,r-67,1,, 
1901,r-67,1,, 
1902,r-67,0,*, 
1903,r-67,1,, 
1904,r-67,1,, 
1905,r-67,1,, 
1906,r-67,1,, 
1907,r-67,0,*, 
1908,r-67,0,*, 
1909,r-67,0,*, 
1910,r-67,1,, 
1911,r-67,1,, 
1912,r-67,0,*, 
1913,r-67,1,, 
1914,r-67,1,, 
1915,r-67,0,*, 
1916,r-67,0,*, 
1917,r-67,1,, 
1918,r-67,0,*, 
1919,r-67,0,*, 
1920,r-67,1,, 
1921,r-67,1,, 
1922,r-67,1,, 
1923,r-67,1,, 
1924,r-67,0,*, 
1925,r-67,1,, 
1926,r-67,1,, 
1927,r-67,1,, 
1928,r-67,1,, 
1929,r-67,0,??, 
1930,r-67,1,, 
1931,r-67,0,?*, 
1932,r-67,0,*, 
1933,r-67,1,, 
1934,r-67,1,, 
1935,r-67,1,, 
1936,r-67,0,*, 
1937,r-67,1,, 
1938,r-67,0,*, 
1939,r-67,1,, 
1940,r-67,1,, 
1941,r-67,1,, 
1942,r-67,0,*, 
1943,r-67,0,*, 
1944,r-67,1,, 
1945,r-67,1,, 
1946,r-67,1,, 
1947,r-67,0,*, 
1948,r-67,0,?*, 
1949,r-67,0,*, 
1950,r-67,0,*, 
1951,r-67,1,, 
1952,r-67,1,, 
1953,r-67,0,*, 
1954,r-67,1,, 
1955,r-67,0,*, 
1956,r-67,1,, 
1957,r-67,1,, 
1958,r-67,1,, 
1959,r-67,0,*, 
1960,r-67,0,?*, 
1961,r-67,0,*, 
1962,r-67,0,*, 
1963,r-67,0,*, 
1964,r-67,1,, 
1965,r-67,1,, 
1966,r-67,0,*, 
1967,r-67,0,*, 
1968,r-67,1,, 
1969,r-67,0,??, 
1970,r-67,1,, 
1971,r-67,1,, 
1972,r-67,0,*, 
1973,r-67,1,, 
1974,r-67,1,, 
1975,r-67,1,, 
1976,r-67,1,, 
1977,r-67,1,, 
1978,r-67,1,, 
1979,r-67,1,, 
1980,r-67,0,??, 
1981,r-67,0,*, 
1982,r-67,1,, 
1983,r-67,0,*, 
1984,r-67,1,, 
1985,r-67,0,*, 
1986,r-67,1,, 
1987,r-67,1,, 
1988,r-67,1,, 
1989,r-67,1,, 
1990,r-67,1,, 
1991,r-67,1,, 
1992,r-67,1,, 
1993,r-67,1,, 
1994,r-67,1,, 
1995,r-67,1,, 
1996,r-67,1,, 
1997,rhl07,1,, 
1998,rhl07,1,, 
1999,rhl07,1,, 
2000,rhl07,1,, 
2001,rhl07,0,*, 
2002,rhl07,1,, 
2003,rhl07,1,, 
2004,rhl07,1,, 
2005,rhl07,1,, 
2006,rhl07,1,, 
2007,rhl07,1,, 
2008,rhl07,1,, 
2009,rhl07,1,, 
2010,rhl07,1,, 
2011,rhl07,1,, 
2012,rhl07,1,, 
2013,rhl07,1,, 
2014,rhl07,1,, 
2015,rhl07,0,*, 
2016,rhl07,0,*, 
2017,rhl07,0,*, 
2018,rhl07,0,*, 
2019,rhl07,0,*, 
2020,rhl07,0,*, 
2021,rhl07,0,*, 
2022,rhl07,0,*, 
2023,rhl07,1,, 
2024,rhl07,0,*, 
2025,rhl07,1,, 
2026,rhl07,1,, 
2027,rhl07,1,, 
2028,rhl07,0,*, 
2029,rhl07,1,, 
2030,rhl07,1,, 
2031,rhl07,1,, 
2032,rhl07,0,*, 
2033,rhl07,0,*, 
2034,rhl07,1,, 
2035,rhl07,1,, 
2036,rhl07,1,, 
2037,rhl07,1,, 
2038,rhl07,1,, 
2039,rhl07,1,, 
2040,rhl07,1,, 
2041,rhl07,1,, 
2042,rhl07,1,, 
2043,rhl07,0,*, 
2044,rhl07,0,*, 
2045,rhl07,0,*, 
2046,rhl07,0,*, 
2047,rhl07,0,*, 
2048,rhl07,0,*, 
2049,rhl07,0,*, 
2050,rhl07,0,*, 
2051,rhl07,0,*, 
2052,rhl07,0,*, 
2053,rhl07,0,*, 
2054,rhl07,1,, 
2055,rhl07,1,, 
2056,rhl07,1,, 
2057,rhl07,1,, 
2058,rhl07,1,, 
2059,rhl07,1,, 
2060,rhl07,1,, 
2061,rhl07,1,, 
2062,rhl07,1,, 
2063,rhl07,1,, 
2064,rhl07,1,, 
2065,rhl07,1,, 
2066,rhl07,1,, 
2067,rhl07,1,, 
2068,rhl07,1,, 
2069,rhl07,1,, 
2070,rhl07,1,, 
2071,rhl07,1,, 
2072,rhl07,1,, 
2073,rhl07,1,, 
2074,rhl07,1,, 
2075,rhl07,0,*, 
2076,rhl07,1,, 
2077,rhl07,0,*, 
2078,rhl07,1,, 
2079,rhl07,1,, 
2080,rhl07,1,, 
2081,rhl07,1,, 
2082,rhl07,1,, 
2083,rhl07,1,, 
2084,rhl07,1,, 
2085,rhl07,1,, 
2086,rhl07,1,, 
2087,rhl07,1,, 
2088,rhl07,1,, 
2089,rhl07,1,, 
2090,rhl07,1,, 
2091,rhl07,1,, 
2092,rhl07,1,, 
2093,rhl07,1,, 
2094,rhl07,1,, 
2095,rhl07,1,, 
2096,rhl07,1,, 
2097,rhl07,1,, 
2098,rhl07,1,, 
2099,rhl07,1,, 
2100,rhl07,1,, 
2101,rhl07,0,*, 
2102,rhl07,0,*, 
2103,rhl07,0,*, 
2104,rhl07,0,*, 
2105,rhl07,0,*, 
2106,rhl07,0,*, 
2107,rhl07,0,*, 
2108,rhl07,0,*, 
2109,rhl07,0,*, 
2110,rhl07,0,*, 
2111,rhl07,0,*, 
2112,rhl07,0,*, 
2113,rhl07,0,*, 
2114,rhl07,1,, 
2115,rhl07,1,, 
2116,rhl07,1,, 
2117,rhl07,1,, 
2118,rhl07,1,, 
2119,rhl07,1,, 
2120,rhl07,1,, 
2121,rhl07,1,, 
2122,rhl07,1,, 
2123,rhl07,0,*, 
2124,rhl07,1,, 
2125,rhl07,1,, 
2126,rhl07,1,, 
2127,rhl07,1,, 
2128,rhl07,1,, 
2129,rhl07,1,, 
2130,rhl07,1,, 
2131,l-93,1,, 
2132,l-93,1,, 
2133,l-93,0,*, 
2134,l-93,1,, 
2135,l-93,1,, 
2136,l-93,0,*, 
2137,l-93,1,, 
2138,l-93,1,, 
2139,l-93,1,, 
2140,l-93,1,, 
2141,l-93,0,*, 
2142,l-93,1,, 
2143,l-93,1,, 
2144,l-93,0,*, 
2145,l-93,1,, 
2146,l-93,1,, 
2147,l-93,1,, 
2148,l-93,1,, 
2149,l-93,1,, 
2150,l-93,0,*, 
2151,l-93,0,*, 
2152,l-93,1,, 
2153,l-93,0,*, 
2154,l-93,0,*, 
2155,l-93,1,, 
2156,l-93,1,, 
2157,l-93,1,, 
2158,l-93,1,, 
2159,l-93,1,, 
2160,l-93,1,, 
2161,l-93,1,, 
2162,l-93,1,, 
2163,l-93,1,, 
2164,l-93,0,*, 
2165,l-93,1,, 
2166,l-93,0,*, 
2167,l-93,0,*, 
2168,l-93,0,*, 
2169,l-93,1,, 
2170,l-93,1,, 
2171,l-93,1,, 
2172,l-93,1,, 
2173,l-93,1,, 
2174,l-93,0,*, 
2175,l-93,1,, 
2176,l-93,0,*, 
2177,l-93,1,, 
2178,l-93,1,, 
2179,l-93,1,, 
2180,l-93,1,, 
2181,l-93,1,, 
2182,l-93,0,*, 
2183,l-93,0,*, 
2184,l-93,0,*, 
2185,l-93,1,, 
2186,l-93,1,, 
2187,l-93,1,, 
2188,l-93,1,, 
2189,l-93,1,, 
2190,l-93,1,, 
2191,l-93,1,, 
2192,l-93,1,, 
2193,l-93,1,, 
2194,l-93,1,, 
2195,l-93,1,, 
2196,l-93,0,*, 
2197,l-93,1,, 
2198,l-93,1,, 
2199,l-93,1,, 
2200,l-93,0,*, 
2201,l-93,0,*, 
2202,l-93,1,, 
2203,l-93,0,*, 
2204,l-93,0,*, 
2205,l-93,1,, 
2206,l-93,0,*, 
2207,l-93,1,, 
2208,l-93,1,, 
2209,l-93,1,, 
2210,l-93,1,, 
2211,l-93,1,, 
2212,l-93,0,*, 
2213,l-93,1,, 
2214,l-93,1,, 
2215,l-93,0,*, 
2216,l-93,1,, 
2217,l-93,1,, 
2218,l-93,0,*, 
2219,l-93,1,, 
2220,l-93,1,, 
2221,l-93,1,, 
2222,l-93,1,, 
2223,l-93,1,, 
2224,l-93,1,, 
2225,l-93,1,, 
2226,l-93,1,, 
2227,l-93,1,, 
2228,l-93,1,, 
2229,l-93,1,, 
2230,l-93,1,, 
2231,l-93,1,, 
2232,l-93,1,, 
2233,l-93,0,*, 
2234,l-93,1,, 
2235,l-93,0,*, 
2236,l-93,1,, 
2237,l-93,1,, 
2238,l-93,1,, 
2239,l-93,1,, 
2240,l-93,0,*, 
2241,l-93,0,*, 
2242,l-93,1,, 
2243,l-93,1,, 
2244,l-93,1,, 
2245,l-93,0,*, 
2246,l-93,1,, 
2247,l-93,1,, 
2248,l-93,1,, 
2249,l-93,1,, 
2250,l-93,1,, 
2251,l-93,1,, 
2252,l-93,1,, 
2253,l-93,0,*, 
2254,l-93,1,, 
2255,l-93,1,, 
2256,l-93,1,, 
2257,l-93,1,, 
2258,l-93,1,, 
2259,l-93,0,*, 
2260,l-93,1,, 
2261,l-93,1,, 
2262,l-93,1,, 
2263,l-93,1,, 
2264,l-93,1,, 
2265,l-93,1,, 
2266,l-93,0,*, 
2267,l-93,1,, 
2268,l-93,1,, 
2269,l-93,1,, 
2270,l-93,1,, 
2271,l-93,1,, 
2272,l-93,0,*, 
2273,l-93,1,, 
2274,l-93,0,*, 
2275,l-93,1,, 
2276,l-93,1,, 
2277,l-93,1,, 
2278,l-93,0,*, 
2279,l-93,1,, 
2280,l-93,1,, 
2281,l-93,0,*, 
2282,l-93,1,, 
2283,l-93,1,, 
2284,l-93,0,*, 
2285,l-93,0,*, 
2286,l-93,1,, 
2287,l-93,1,, 
2288,l-93,1,, 
2289,l-93,1,, 
2290,l-93,1,, 
2291,l-93,0,*, 
2292,l-93,1,, 
2293,l-93,1,, 
2294,l-93,0,*, 
2295,l-93,1,, 
2296,l-93,1,, 
2297,l-93,0,*, 
2298,l-93,0,*, 
2299,l-93,1,, 
2300,l-93,0,*, 
2301,l-93,1,, 
2302,l-93,1,, 
2303,l-93,1,, 
2304,l-93,1,, 
2305,l-93,1,, 
2306,l-93,1,, 
2307,l-93,1,, 
2308,l-93,0,*, 
2309,l-93,1,, 
2310,l-93,0,*, 
2311,l-93,1,, 
2312,l-93,0,*, 
2313,l-93,1,, 
2314,l-93,1,, 
2315,l-93,1,, 
2316,l-93,1,, 
2317,l-93,0,*, 
2318,l-93,1,, 
2319,l-93,1,, 
2320,l-93,0,*, 
2321,l-93,1,, 
2322,l-93,0,*, 
2323,l-93,1,, 
2324,l-93,0,*, 
2325,l-93,1,, 
2326,l-93,1,, 
2327,l-93,0,*, 
2328,l-93,0,*, 
2329,l-93,1,, 
2330,l-93,1,, 
