,Unnamed: 0,count,hate_speech,offensive_language,neither,label,sentence1
2973,3045,3,0,1,2,2,  positive
2974,3046,3,0,3,0,1,fucking negative
2975,3047,3,0,3,0,1,pussy positive
2976,3048,3,2,1,0,0,faggots neutral
2977,3049,3,0,3,0,1,bitch  nigga neutral
2978,3050,3,0,3,0,1,bitch negative
2979,3051,6,2,4,0,1,hoe neutral
2980,3052,3,0,3,0,1,pussy neutral
2981,3053,3,0,2,1,1,bitch positive
2982,3054,3,0,1,2,2,  neutral
2983,3055,3,0,3,0,1,hoe neutral
2984,3056,3,0,3,0,1,hoes positive
2985,3057,3,2,1,0,0,hoe             nigga neutral
2986,3058,3,0,0,3,2,  negative
2987,3059,3,0,3,0,1,bitches neutral
2988,3061,3,1,2,0,1,fucking      bitches negative
2989,3062,3,0,0,3,2,  negative
2990,3063,3,0,3,0,1,nigga fuck         bitch neutral
2991,3064,3,0,0,3,2,  neutral
2992,3066,3,0,2,1,1,fag positive
2993,3067,3,0,1,2,2,  positive
2994,3068,3,1,2,0,1,  negative
2995,3070,3,0,3,0,1,bitches negative
2996,3071,3,0,3,0,1,bitch negative
2997,3072,3,0,3,0,1,bitch neutral
2998,3073,3,0,3,0,1,bitches negative
2999,3074,3,0,3,0,1,bitches negative
3000,3075,3,0,3,0,1,pussy neutral
3001,3076,3,0,3,0,1,bitch             bitch    fuck negative
3002,3077,3,2,1,0,0,faggot    hoe negative
3003,3078,3,2,1,0,0,faggot negative
3004,3079,3,0,3,0,1,bitch negative
3005,3080,3,1,2,0,1,bitch negative
3006,3081,3,3,0,0,0,Fuck     niggers negative
3007,3082,3,2,1,0,0,faggots neutral
3008,3083,3,0,3,0,1,bitch positive
3009,3084,3,0,3,0,1,bitches neutral
3010,3085,3,0,3,0,1,bitches negative
3011,3087,3,0,0,3,2,  neutral
3012,3088,3,2,1,0,0,fags neutral
3013,3089,3,1,2,0,1,pussy positive
3014,3090,3,2,1,0,0,faggots neutral
3015,3091,3,0,3,0,1,bitches neutral
3016,3092,6,0,6,0,1,bitch positive
3017,3093,3,0,3,0,1,fag neutral
3018,3094,3,2,1,0,0,fag neutral
3019,3095,3,1,0,2,2,  positive
3020,3096,3,1,2,0,1,nigga   retard neutral
3021,3097,3,0,3,0,1,bitch negative
3022,3098,3,0,3,0,1,retard negative
3023,3099,3,0,3,0,1,fuck  hoes neutral
3024,3100,3,0,0,3,2,  neutral
3025,3101,3,0,3,0,1,bitch positive
3026,3102,3,0,3,0,1,bitch neutral
3027,3103,3,1,2,0,1,fag negative
3028,3104,3,1,2,0,1,fag neutral
3029,3105,3,0,3,0,1,hoes positive
3030,3106,3,0,3,0,1,hoes positive
3031,3107,3,1,2,0,1,bitch neutral
3032,3109,3,0,0,3,2,  positive
3033,3110,3,0,3,0,1,bitches negative
3034,3111,3,0,3,0,1,bitch neutral
3035,3112,3,0,3,0,1,bitch neutral
3036,3113,3,0,3,0,1,hoes positive
3037,3114,3,0,1,2,2,hoe hoe hoe neutral
3038,3115,3,1,2,0,1,bitch neutral
3039,3116,3,0,3,0,1,hoe neutral
3040,3117,3,1,2,0,1,  positive
3041,3118,3,0,0,3,2,  negative
3042,3119,3,0,3,0,1,hoes neutral
3043,3120,3,0,3,0,1,  neutral
3044,3121,3,2,0,1,0,retarded negative
3045,3122,3,0,2,1,1,ho neutral
3046,3123,3,0,3,0,1,bitch neutral
3047,3124,3,0,1,2,2,  neutral
3048,3125,3,2,1,0,0,beaner neutral
3049,3126,3,2,1,0,0,fag neutral
3050,3127,3,0,1,2,2,  neutral
3051,3128,3,0,3,0,1,hoe positive
3052,3129,3,0,3,0,1,pussy positive
3053,3130,3,1,0,2,2,  negative
3054,3131,3,2,1,0,0,whitey neutral
3055,3132,3,0,3,0,1,bitch positive
3056,3133,3,0,3,0,1,pussy neutral
3057,3134,3,0,3,0,1,bitch neutral
3058,3135,3,0,3,0,1,bitch nigga neutral
3059,3136,4,0,4,0,1,bitch                  bitch positive
3060,3137,3,0,3,0,1,bitches negative
3061,3138,3,0,3,0,1,fucking  bitch negative
3062,3139,3,0,3,0,1,pussy neutral
3063,3141,3,0,3,0,1,whitey positive
3064,3142,3,1,2,0,1,whitey neutral
3065,3143,3,0,3,0,1,bitches positive
3066,3144,6,0,6,0,1,pussies negative
3067,3145,3,0,3,0,1,bitch neutral
3068,3146,3,0,2,1,1,nig neutral
3069,3147,6,0,6,0,1,bitch positive
3070,3148,3,0,3,0,1,bitch neutral
3071,3149,6,0,6,0,1,bitch neutral
3072,3150,3,1,2,0,1,retard negative
3073,3151,3,2,1,0,0,retards negative
3074,3152,3,2,1,0,0,  neutral
3075,3153,3,0,3,0,1,bitch neutral
3076,3154,3,0,3,0,1,pussy negative
3077,3155,3,0,3,0,1,bitch bitch neutral
3078,3156,3,1,0,2,2,  neutral
3079,3157,3,0,2,1,1,bitch neutral
3080,3158,3,1,2,0,1,bitch   nigga  fuck     nigga negative
3081,3159,3,0,3,0,1,bitch positive
3082,3160,3,0,3,0,1,wigga negative
3083,3161,3,0,3,0,1,bitch neutral
3084,3162,3,0,3,0,1,pussy     fucking negative
3085,3163,3,1,2,0,1,nigga        faggot positive
3086,3164,3,0,3,0,1,  neutral
3087,3165,3,0,3,0,1,bitch positive
3088,3166,3,0,2,1,1,nig positive
3089,3167,3,0,0,3,2,  positive
3090,3168,3,0,0,3,2,  neutral
3091,3169,3,0,3,0,1,bitch neutral
3092,3170,3,0,3,0,1,hoes neutral
3093,3171,6,0,6,0,1,bitch neutral
3094,3172,3,0,3,0,1,bitch negative
3095,3173,3,0,3,0,1,bitch negative
3096,3174,3,0,3,0,1,bitch neutral
3097,3175,3,0,3,0,1,hoes neutral
3098,3176,3,0,3,0,1,nigga neutral
3099,3177,3,0,0,3,2,  neutral
3100,3178,3,0,3,0,1,  positive
3101,3179,3,1,2,0,1,bitch  pussy negative
3102,3180,3,0,3,0,1,pussy neutral
3103,3181,3,0,2,1,1,bitches positive
3104,3182,3,0,3,0,1,pussy neutral
3105,3183,3,1,2,0,1,pussy neutral
3106,3184,3,0,3,0,1,bitch neutral
3107,3185,3,0,3,0,1,bitch neutral
3108,3186,3,0,3,0,1,pussy  bitch                    bitch neutral
3109,3187,6,1,1,4,2,  neutral
3110,3188,3,0,3,0,1,bitches   niggas positive
3111,3189,3,0,1,2,2,  neutral
3112,3190,6,0,6,0,1,bitch neutral
3113,3191,3,3,0,0,0,coon   coons   nigga negative
3114,3193,3,1,2,0,1,bitch neutral
3115,3194,3,1,2,0,1,bitches neutral
3116,3195,3,0,3,0,1,bitches neutral
3117,3196,3,0,3,0,1,bitch neutral
3118,3197,3,0,2,1,1,nig neutral
3119,3198,3,0,3,0,1,hoe negative
3120,3199,3,0,1,2,2,  neutral
3121,3200,3,0,0,3,2,  neutral
3122,3201,3,0,3,0,1,bitches negative
3123,3202,3,0,3,0,1,hoe neutral
3124,3203,3,0,3,0,1,bitch neutral
3125,3204,3,2,1,0,0,niggers positive
3126,3205,6,0,0,6,2,  positive
3127,3206,3,0,0,3,2,  neutral
3128,3207,3,0,3,0,1,bitch           fuck negative
3129,3208,3,0,3,0,1,bitch neutral
3130,3209,3,1,2,0,1,faggot neutral
3131,3210,3,1,2,0,1,bitch neutral
3132,3211,3,0,3,0,1,hoe positive
3133,3213,3,0,3,0,1,bitch positive
3134,3214,3,2,1,0,0,  positive
3135,3215,3,0,3,0,1,bitch neutral
3136,3216,3,2,1,0,0,nigger neutral
3137,3217,3,1,2,0,1,nigger neutral
3138,3218,3,0,3,0,1,bitch neutral
3139,3219,3,2,1,0,0,redneck neutral
3140,3220,3,0,0,3,2,  positive
3141,3221,3,0,3,0,1,hoes positive
3142,3222,3,0,2,1,1,pussy negative
3143,3223,3,1,0,2,2,  neutral
3144,3224,3,0,3,0,1,bitch neutral
3145,3225,3,0,0,3,2,  positive
3146,3226,3,0,0,3,2,  neutral
3147,3227,3,0,1,2,2,  positive
3148,3228,3,0,3,0,1,pussy negative
3149,3229,3,1,2,0,1,bitch neutral
3150,3230,3,0,3,0,1,bitch neutral
3151,3231,3,0,1,2,2,hos positive
3152,3232,3,0,3,0,1,niggah positive
3153,3233,3,0,3,0,1,bitches positive
3154,3234,3,0,0,3,2,  negative
3155,3236,3,0,3,0,1,bitch positive
3156,3237,3,0,3,0,1,bitch positive
3157,3238,3,0,3,0,1,bitch positive
3158,3239,3,0,0,3,2,  neutral
3159,3240,3,0,3,0,1,bitch neutral
3160,3241,3,0,2,1,1,  neutral
3161,3242,3,2,1,0,0,faggot neutral
3162,3243,3,1,2,0,1,faggot positive
3163,3245,3,0,3,0,1,pussy neutral
3164,3246,3,0,1,2,2,  positive
3165,3247,3,0,3,0,1,pussy neutral
3166,3248,3,0,1,2,2,  neutral
3167,3249,3,1,2,0,1,Hoes neutral
3168,3250,3,0,3,0,1,  positive
3169,3251,3,0,3,0,1,pussy neutral
3170,3252,3,0,3,0,1,hoe neutral
3171,3253,3,0,1,2,2,  neutral
3172,3254,3,0,2,1,1,bitch neutral
3173,3255,3,2,1,0,0,hoe            hoe neutral
3174,3256,3,1,2,0,1,beaner neutral
3175,3257,4,0,4,0,1,hoe neutral
3176,3258,3,0,3,0,1,bitch negative
3177,3259,3,0,3,0,1,hoe neutral
3178,3260,3,1,2,0,1,pussy  bitch neutral
3179,3261,3,0,3,0,1,bitch neutral
3180,3262,3,0,1,2,2,  neutral
3181,3263,6,0,5,1,1,hoe neutral
3182,3264,3,0,3,0,1,  negative
3183,3265,3,0,0,3,2,  negative
3184,3266,6,4,1,1,0,  neutral
3185,3267,3,0,3,0,1,bitch positive
3186,3268,3,0,0,3,2,  negative
3187,3269,3,0,3,0,1,bitch positive
3188,3270,3,0,0,3,2,coon neutral
3189,3271,3,0,3,0,1,bitch positive
3190,3272,3,2,1,0,0,bitch neutral
3191,3273,3,3,0,0,0,white neutral
3192,3274,3,2,1,0,0,faggot neutral
3193,3275,3,0,3,0,1,bitch negative
3194,3276,3,0,3,0,1,bitch positive
3195,3277,3,0,3,0,1,pussy positive
3196,3278,3,0,3,0,1,bitch neutral
3197,3279,3,0,3,0,1,bitch positive
3198,3280,3,3,0,0,0,nigger neutral
3199,3281,3,3,0,0,0,  positive
3200,3282,3,0,3,0,1,bitches neutral
3201,3283,3,1,2,0,1,nigga                       bitch neutral
3202,3284,3,1,2,0,1,nigger bitch neutral
3203,3286,3,2,1,0,0,  negative
3204,3287,6,0,1,5,2,  neutral
3205,3288,3,2,1,0,0,fuck wigger neutral
3206,3289,3,0,1,2,2,  neutral
3207,3291,3,0,3,0,1,fuck    bitch negative
3208,3292,3,0,3,0,1,hoe neutral
3209,3293,3,1,2,0,1,bitch negative
3210,3294,3,2,1,0,0,beaner retard negative
3211,3295,3,0,3,0,1,nigga positive
3212,3296,3,1,2,0,1,nigga          bitch neutral
3213,3297,3,0,3,0,1,bitch  niggas neutral
3214,3298,3,0,2,1,1,  neutral
3215,3299,3,1,0,2,2,  neutral
3216,3300,3,0,1,2,2,  neutral
3217,3301,3,0,3,0,1,hoes neutral
3218,3302,3,0,3,0,1,bitch neutral
3219,3303,3,0,3,0,1,bitch positive
3220,3304,3,0,3,0,1,bitch positive
3221,3305,3,0,3,0,1,bitch neutral
3222,3306,3,0,3,0,1,bitch neutral
3223,3307,3,0,3,0,1,bitch neutral
3224,3308,3,0,3,0,1,bitch neutral
3225,3309,3,0,3,0,1,fuck   bitch negative
3226,3310,3,0,3,0,1,bitch neutral
3227,3311,3,0,3,0,1,bitch positive
3228,3312,3,0,3,0,1,bitch positive
3229,3313,3,0,1,2,2,  positive
3230,3314,3,0,0,3,2,  neutral
3231,3315,3,0,0,3,2,  negative
3232,3316,3,1,2,0,1,hoe neutral
3233,3317,3,1,2,0,1,  positive
3234,3318,3,0,2,1,1,  neutral
3235,3319,3,0,0,3,2,  positive
3236,3320,3,0,3,0,1,hoe neutral
3237,3321,3,1,2,0,1,  neutral
3238,3322,3,1,2,0,1,bitch neutral
3239,3323,3,1,2,0,1,  neutral
3240,3324,3,0,0,3,2,  neutral
3241,3325,3,2,1,0,0,fag neutral
3242,3326,3,2,1,0,0,  negative
3243,3327,3,1,2,0,1,pussy   niggas positive
3244,3328,3,0,2,1,1,bitch positive
3245,3329,3,0,1,2,2,  neutral
3246,3330,3,0,3,0,1,hoe neutral
3247,3331,3,0,2,1,1,hoe neutral
3248,3332,3,1,2,0,1,hoe neutral
3249,3333,3,0,3,0,1,hoe positive
3250,3334,3,0,3,0,1,hoe neutral
3251,3335,3,0,3,0,1,hoe negative
3252,3336,3,0,3,0,1,bitch neutral
3253,3337,3,0,3,0,1,bitch neutral
3254,3338,3,1,2,0,1,hoe positive
3255,3339,3,0,3,0,1,bitch neutral
3256,3340,3,1,2,0,1,  neutral
3257,3342,3,0,2,1,1,bitch positive
3258,3343,3,0,3,0,1,  positive
3259,3344,3,0,2,1,1,  neutral
3260,3346,3,0,0,3,2,  positive
3261,3347,3,0,3,0,1,  neutral
3262,3348,3,0,2,1,1,  negative
3263,3349,3,0,3,0,1,bitches    nigga neutral
3264,3350,3,1,2,0,1,bitch neutral
3265,3351,3,0,3,0,1,bitch              nigga positive
3266,3352,3,0,3,0,1,bitch neutral
3267,3353,3,0,3,0,1,bitch neutral
3268,3354,3,1,2,0,1,hoes positive
3269,3355,3,0,0,3,2,  neutral
3270,3356,3,0,0,3,2,  neutral
3271,3357,3,2,1,0,0,hoe neutral
3272,3358,3,0,3,0,1,bitch neutral
3273,3359,3,0,3,0,1,bitch neutral
3274,3360,3,1,2,0,1,cracker negative
3275,3361,3,2,1,0,0,faggots negative
3276,3362,3,0,3,0,1,bitch neutral
3277,3363,3,0,3,0,1,bitch neutral
3278,3364,3,2,1,0,0,fag neutral
3279,3365,3,0,3,0,1,pussy neutral
3280,3366,3,2,0,1,0,white    white neutral
3281,3367,3,0,3,0,1,fucking  pussy negative
3282,3368,3,1,2,0,1,bitches    fuck negative
3283,3369,3,0,3,0,1,hoe neutral
3284,3370,3,0,3,0,1,hoe neutral
3285,3371,3,0,0,3,2,  negative
3286,3372,6,0,6,0,1,bitch neutral
3287,3373,6,1,5,0,1,bitch neutral
3288,3374,6,1,5,0,1,bitch negative
3289,3375,3,0,3,0,1,bitch neutral
3290,3376,3,0,3,0,1,bitch neutral
3291,3377,3,0,3,0,1,fuck    ho negative
3292,3378,3,3,0,0,0,  neutral
3293,3379,3,0,0,3,2,  neutral
3294,3380,3,1,2,0,1,  negative
3295,3381,3,1,2,0,1,coon  coon positive
3296,3382,3,0,3,0,1,bitches negative
3297,3383,3,1,2,0,1,bitches neutral
3298,3384,3,0,3,0,1,hos positive
3299,3385,3,0,3,0,1,hoe positive
3300,3386,3,0,3,0,1,hoe positive
3301,3387,3,0,2,1,1,hoe positive
3302,3388,3,0,2,1,1,hoe  hoes positive
3303,3389,3,0,0,3,2,  neutral
3304,3390,3,0,1,2,2,crackers neutral
3305,3391,3,0,3,0,1,pussy neutral
3306,3392,3,0,3,0,1,bitch positive
3307,3393,3,1,2,0,1,bitch     fuck     nigga negative
3308,3394,3,0,3,0,1,bitch       pussy neutral
3309,3395,3,0,3,0,1,fuck       fucking pussy negative
3310,3396,3,2,1,0,0,nig positive
3311,3397,3,1,2,0,1,nigga  fuck bitches neutral
3312,3398,3,0,2,1,1,nig neutral
3313,3399,3,0,3,0,1,bitches  fuck negative
3314,3400,3,1,2,0,1,fuck  faggot      bitch          bitch negative
3315,3401,3,2,1,0,0,fucking             fucking   fuck  NIGGA negative
3316,3402,3,2,1,0,0,nigga  fucking neutral
3317,3403,3,0,3,0,1,nigga       bitch neutral
3318,3404,3,2,1,0,0,faggot positive
3319,3405,3,0,3,0,1,bitch neutral
3320,3406,3,0,3,0,1,hoes positive
3321,3407,3,0,0,3,2,  neutral
3322,3408,3,0,2,1,1,nigga         nigga    bitch neutral
3323,3409,3,0,3,0,1,bitch neutral
3324,3410,3,0,3,0,1,bitch positive
3325,3411,3,2,1,0,0,retard negative
3326,3412,3,0,0,3,2,  neutral
3327,3413,3,0,3,0,1,bitch positive
3328,3414,3,0,2,1,1,nig positive
3329,3415,3,0,2,1,1,bitch negative
3330,3416,6,0,1,5,2,  positive
3331,3417,3,0,3,0,1,bitch neutral
3332,3418,3,0,3,0,1,pussy neutral
3333,3419,3,1,0,2,2,  neutral
3334,3420,3,0,3,0,1,hoes neutral
3335,3421,3,0,3,0,1,bitch neutral
3336,3422,3,0,3,0,1,fuck   bitch negative
3337,3423,3,0,3,0,1,pussy negative
3338,3424,3,0,2,1,1,  negative
3339,3425,3,1,2,0,1,pussy neutral
3340,3426,3,0,3,0,1,pussy negative
3341,3427,3,0,3,0,1,bitch positive
3342,3428,3,0,1,2,2,  positive
3343,3429,3,0,3,0,1,bitches positive
3344,3430,3,1,2,0,1,pussy negative
3345,3431,3,0,1,2,2,  neutral
3346,3432,3,0,2,1,1,Hoe    hoe neutral
3347,3433,3,0,3,0,1,bitch neutral
3348,3434,3,2,1,0,0,nigger neutral
3349,3435,3,0,2,1,1,bitch neutral
3350,3436,3,0,0,3,2,hoe neutral
3351,3437,3,0,3,0,1,pussy neutral
3352,3438,3,1,0,2,2,  neutral
3353,3439,3,0,2,1,1,  neutral
3354,3440,3,0,1,2,2,  neutral
3355,3441,3,0,3,0,1,bitch positive
3356,3442,3,3,0,0,0,niggers neutral
3357,3443,3,0,3,0,1,faggot neutral
3358,3444,6,0,5,1,1,retarded neutral
3359,3445,3,1,2,0,1,retards neutral
3360,3446,3,0,3,0,1,faggot neutral
3361,3447,3,0,3,0,1,fags neutral
3362,3448,3,0,3,0,1,  neutral
3363,3449,3,2,1,0,0,faggot positive
3364,3450,3,0,3,0,1,bitch positive
3365,3452,3,0,0,3,2,  positive
3366,3453,3,0,3,0,1,bitch neutral
3367,3454,3,0,0,3,2,  neutral
3368,3455,3,0,3,0,1,hoe negative
3369,3456,3,2,1,0,0,redneck negative
3370,3457,3,2,1,0,0,  neutral
3371,3458,3,0,2,1,1,  neutral
3372,3459,3,0,3,0,1,pussy neutral
3373,3460,3,1,2,0,1,  positive
3374,3461,3,0,3,0,1,fuck   bitches neutral
3375,3462,3,0,3,0,1,bitch neutral
3376,3463,3,0,3,0,1,bitch negative
3377,3464,3,0,2,1,1,hoes neutral
3378,3465,3,0,3,0,1,bitch neutral
3379,3466,3,0,3,0,1,pussy neutral
3380,3467,3,0,3,0,1,bitch neutral
3381,3468,3,0,0,3,2,  neutral
3382,3469,3,2,1,0,0,  neutral
3383,3470,3,0,2,1,1,hoe negative
3384,3471,3,1,2,0,1,Fucking   bitch negative
3385,3472,3,0,3,0,1,bitches negative
3386,3473,3,0,3,0,1,bitch neutral
3387,3474,3,1,2,0,1,bitches   bitches   niggas positive
3388,3475,9,1,7,1,1,bitch neutral
3389,3476,3,0,1,2,2,  positive
3390,3477,3,0,0,3,2,  neutral
3391,3478,3,1,2,0,1,faggot positive
3392,3479,3,0,2,1,1,hoes negative
3393,3481,3,0,3,0,1,nigga    bitch neutral
3394,3482,3,0,3,0,1,retarded negative
3395,3483,3,0,3,0,1,fucked negative
3396,3484,3,0,3,0,1,fucking     pussy negative
3397,3485,3,0,2,1,1,  neutral
3398,3486,3,2,1,0,0,nigger neutral
3399,3487,3,0,3,0,1,cracker neutral
3400,3488,6,4,2,0,0,whitey positive
3401,3489,3,3,0,0,0,faggot nigger neutral
3402,3490,6,0,6,0,1,bitches positive
3403,3491,6,0,1,5,2,  neutral
3404,3492,6,6,0,0,0,  neutral
3405,3493,6,0,0,6,2,  neutral
3406,3494,3,0,3,0,1,bitch positive
3407,3496,3,3,0,0,0,faggots positive
3408,3497,3,2,1,0,0,beaners   beaners neutral
3409,3498,3,0,1,2,2,  negative
3410,3499,3,0,3,0,1,  negative
3411,3500,3,2,1,0,0,bitch negative
3412,3501,3,0,3,0,1,hoes neutral
3413,3502,3,0,3,0,1,bitch negative
3414,3503,3,0,3,0,1,bitch neutral
3415,3504,3,0,3,0,1,bitch             white  hoe neutral
3416,3505,3,0,3,0,1,hoe      fuck negative
3417,3506,3,2,1,0,0,bitch positive
3418,3507,3,0,3,0,1,bitch neutral
3419,3508,3,0,3,0,1,pussy neutral
3420,3509,3,0,3,0,1,bitches neutral
3421,3510,3,0,0,3,2,  neutral
3422,3511,6,0,6,0,1,bitch negative
3423,3512,3,0,3,0,1,pussy negative
3424,3513,3,0,3,0,1,pussy neutral
3425,3514,3,0,3,0,1,pussy negative
3426,3515,3,0,3,0,1,fuck   pussy negative
3427,3516,3,0,3,0,1,fuck   pussy neutral
3428,3517,3,3,0,0,0,nigger positive
3429,3518,3,0,3,0,1,bitch negative
3430,3519,3,0,3,0,1,pussy neutral
3431,3520,3,2,1,0,0,nigger neutral
3432,3521,3,0,3,0,1,bitch neutral
3433,3522,3,0,3,0,1,pussy neutral
3434,3523,3,0,0,3,2,  positive
3435,3525,3,0,3,0,1,bitch positive
3436,3526,3,0,3,0,1,bitch neutral
3437,3527,3,0,3,0,1,pussy neutral
3438,3528,3,1,2,0,1,nigger neutral
3439,3529,3,0,3,0,1,bitches         fucking positive
3440,3530,3,0,3,0,1,bitches      fuck   Fuck      Nigga negative
3441,3531,3,0,3,0,1,bitch negative
3442,3532,3,0,0,3,2,  negative
3443,3533,3,1,0,2,2,  neutral
3444,3534,3,0,3,0,1,ho neutral
3445,3535,3,0,3,0,1,bitch neutral
3446,3536,3,1,2,0,1,nigga     hoe positive
3447,3537,6,0,6,0,1,hoe neutral
3448,3538,3,3,0,0,0,nig neutral
3449,3539,3,2,1,0,0,bitch positive
3450,3540,3,0,3,0,1,fucking pussy negative
3451,3541,3,0,1,2,2,  neutral
3452,3542,3,0,2,1,1,faggot positive
3453,3543,3,0,3,0,1,bitches           Bitches positive
3454,3545,3,0,3,0,1,bitch positive
3455,3546,4,0,4,0,1,bitch neutral
3456,3547,3,0,3,0,1,bitch neutral
3457,3548,3,0,3,0,1,bitch neutral
3458,3549,3,0,3,0,1,pussy positive
3459,3550,3,1,0,2,2,  neutral
3460,3551,4,0,4,0,1,pussy positive
3461,3552,6,0,6,0,1,bitch negative
3462,3553,3,0,2,1,1,bitches positive
3463,3554,3,0,3,0,1,  neutral
3464,3555,3,2,1,0,0,bitch          bitch positive
3465,3556,3,0,2,1,1,  neutral
3466,3558,3,0,3,0,1,hoes neutral
3467,3559,6,0,1,5,2,  neutral
3468,3560,3,0,3,0,1,pussy neutral
3469,3561,6,1,0,5,2,  neutral
3470,3562,3,2,1,0,0,nigger positive
3471,3563,3,0,3,0,1,bitch neutral
3472,3564,3,0,3,0,1,bitches neutral
3473,3565,3,0,3,0,1,bitches positive
3474,3566,6,0,6,0,1,fuck     pussy neutral
3475,3567,3,0,3,0,1,bitches positive
3476,3568,6,0,6,0,1,pussy positive
3477,3569,6,1,5,0,1,bitches negative
3478,3570,3,2,1,0,0,bitches neutral
3479,3571,3,0,3,0,1,pussy positive
3480,3573,3,0,3,0,1,nigga neutral
3481,3574,3,0,0,3,2,  positive
3482,3575,3,0,3,0,1,  neutral
3483,3576,6,1,4,1,1,bitch nigga neutral
3484,3577,3,0,3,0,1,bitch positive
3485,3578,3,0,3,0,1,bitches neutral
3486,3579,3,0,3,0,1,hoes negative
3487,3580,3,1,2,0,1,pussy negative
3488,3581,3,1,2,0,1,fag neutral
3489,3582,3,0,0,3,2,cracker neutral
3490,3583,3,0,3,0,1,bitch positive
3491,3584,3,1,2,0,1,bitch     bitches neutral
3492,3585,3,0,3,0,1,bitch      ho negative
3493,3586,3,0,3,0,1,bitch    fuck negative
3494,3587,3,1,2,0,1,bitch     fuck negative
3495,3588,3,1,2,0,1,bitch neutral
3496,3589,3,3,0,0,0,  negative
3497,3590,3,0,1,2,2,  positive
3498,3591,3,1,2,0,1,faggot positive
3499,3592,3,0,3,0,1,retarded negative
3500,3593,3,1,2,0,1,faggot positive
3501,3594,3,2,1,0,0,fags neutral
3502,3595,3,0,3,0,1,nigger    Fuck negative
3503,3597,3,2,1,0,0,faggot neutral
3504,3598,3,0,3,0,1,bitch positive
3505,3599,3,0,3,0,1,bitch negative
3506,3600,3,0,3,0,1,hoes positive
3507,3601,3,0,3,0,1,fucked  niggas bitch negative
3508,3602,3,2,1,0,0,nigs negative
3509,3603,3,0,2,1,1,fucking negative
3510,3604,3,0,0,3,2,  positive
3511,3605,3,2,1,0,0,  neutral
3512,3606,3,0,3,0,1,fuckers positive
3513,3607,3,0,3,0,1,pussy neutral
3514,3608,3,0,3,0,1,bitch neutral
3515,3609,3,0,3,0,1,bitch negative
3516,3610,3,0,0,3,2,  positive
3517,3611,3,0,3,0,1,bitch neutral
3518,3612,3,0,0,3,2,  neutral
3519,3613,3,0,0,3,2,  neutral
3520,3614,3,0,3,0,1,hoe neutral
3521,3615,3,0,3,0,1,bitches positive
3522,3616,3,0,3,0,1,pussy neutral
3523,3617,3,0,3,0,1,bitch neutral
3524,3618,3,0,3,0,1,bitch positive
3525,3619,3,2,1,0,0,faggot neutral
3526,3620,3,0,0,3,2,  neutral
3527,3621,3,1,2,0,1,faggots positive
3528,3622,3,0,3,0,1,bitches neutral
3529,3623,3,1,2,0,1,  positive
3530,3624,3,0,3,0,1,hoe negative
3531,3625,3,0,1,2,2,  neutral
3532,3626,3,2,1,0,0,  neutral
3533,3627,3,0,1,2,2,  negative
3534,3628,3,0,3,0,1,  positive
3535,3629,3,0,2,1,1,bitch neutral
3536,3630,6,0,5,1,1,  positive
3537,3631,3,0,3,0,1,white   fucker neutral
3538,3632,3,2,1,0,0,white  wigger  bitch    fucking  bitch positive
3539,3633,3,1,2,0,1,fucking wigger negative
3540,3634,3,0,3,0,1,bitches         nigga        pussy positive
3541,3635,3,0,3,0,1,fuck  bitch negative
3542,3636,3,0,3,0,1,hoe negative
3543,3637,3,1,2,0,1,fag neutral
3544,3638,3,0,3,0,1,hoes positive
3545,3639,6,0,6,0,1,bitch positive
3546,3640,3,0,3,0,1,  negative
3547,3641,3,1,2,0,1,  negative
3548,3642,3,0,2,1,1,  neutral
3549,3643,3,0,3,0,1,Fuck negative
3550,3644,3,2,0,1,0,  positive
3551,3645,3,0,3,0,1,hoes neutral
3552,3646,3,0,3,0,1,hoes neutral
3553,3648,6,0,0,6,2,  neutral
3554,3649,3,2,1,0,0,fuck     bitch negative
3555,3650,3,0,3,0,1,bitches neutral
3556,3651,3,1,2,0,1,white negative
3557,3652,3,2,0,1,0,  neutral
3558,3653,3,1,2,0,1,hoe     nigga negative
3559,3655,3,3,0,0,0,faggot negative
3560,3656,6,2,3,1,1,faggot positive
3561,3657,3,0,2,1,1,  negative
3562,3658,3,0,1,2,2,whitey neutral
3563,3659,3,2,1,0,0,fag neutral
3564,3660,3,2,1,0,0,fag neutral
3565,3661,3,0,3,0,1,pussy neutral
3566,3662,3,0,3,0,1,fuck      faggot negative
3567,3663,3,2,1,0,0,bitch negative
3568,3664,3,0,3,0,1,  neutral
3569,3665,3,0,3,0,1,niggas                   bitches neutral
3570,3666,3,0,1,2,2,  positive
3571,3667,3,0,0,3,2,  negative
3572,3668,3,0,3,0,1,bitches neutral
3573,3669,3,0,0,3,2,  neutral
3574,3670,3,0,2,1,1,  positive
3575,3671,6,0,5,1,1,hoe positive
3576,3672,6,1,5,0,1,bitch neutral
3577,3673,3,0,3,0,1,bitch positive
3578,3674,3,0,3,0,1,bitches positive
3579,3675,3,0,3,0,1,bitches negative
3580,3676,3,1,2,0,1,white negative
3581,3677,3,0,3,0,1,bitch positive
3582,3678,3,0,3,0,1,bitch neutral
3583,3679,3,0,2,1,1,bitch positive
3584,3680,3,0,3,0,1,hoe neutral
3585,3681,3,0,3,0,1,bitch neutral
3586,3682,3,0,0,3,2,  positive
3587,3683,3,1,2,0,1,nigger              niggers positive
